E_over_gap,f_near_gap,f_high_energy,f_FD
1.8638132295719845,5.632136022452321e-49,1.0950817863747965e-95,0.0014242360072712246
1.867704280155642,1.5671035161832848e-49,1.6372084002378482e-95,0.0014049123815429029
1.8715953307392996,4.327879444925372e-50,2.4467916477976236e-95,0.001385850569370226
1.8754863813229572,1.1863300851053689e-50,3.655321921621668e-95,0.001367047033278701
1.8793774319066148,3.2276679750238057e-51,5.45870832372193e-95,0.001348498283325832
1.8832684824902723,8.716157751446872e-52,8.148726919091774e-95,0.0013302008764695696
1.88715953307393,2.3362226497506247e-52,1.2159767055336581e-94,0.0013121514159449702
1.8910505836575875,6.215217024416747e-53,1.8138290913102063e-94,0.0012943465506489473
1.894941634241245,1.641161368876777e-53,2.7046002729044027e-94,0.0012767829745330217
1.8988326848249026,4.301294639280415e-54,4.0313028771111495e-94,0.0012594574260039665
1.9027237354085602,1.1189225325702473e-54,6.006526341870437e-94,0.00124236668733226
1.9066147859922178,2.889041405252648e-55,8.94616615833212e-94,0.0012255075840682304
1.9105058365758754,7.403898088443719e-56,1.3319445672071157e-93,0.0012088769844658175
1.914396887159533,1.8833022184958498e-56,1.98230719810245e-93,0.001192471798913844
1.9182879377431907,4.754802948976484e-57,2.9491127838564123e-93,0.0011762889793747063
1.9221789883268483,1.19151070458006e-57,4.385785850038298e-93,0.0011603255188303936
1.9260700389105059,2.9635775286969752e-58,6.519872139616365e-93,0.0011445784507357398
1.9299610894941635,7.316233495267039e-59,9.688718821975306e-93,0.001129044848478819
1.933852140077821,1.7927170186007177e-59,1.4392268161746189e-92,0.0011137218248484014
1.9377431906614786,4.3600236491432933e-60,2.13711429301153e-92,0.0010986065315083723
1.9416342412451362,1.0524921568052859e-60,3.172209577315931e-92,0.0010836961584790306
1.9455252918287937,2.52174873131559e-61,4.706863584306168e-92,0.00106898793362518
1.9494163424124513,5.997050051820809e-62,6.981310721571634e-92,0.0010544791221509325
1.9533073929961091,1.4155540467084776e-62,1.0350895894265148e-91,0.001040167026101123
1.9571984435797667,3.316409552598813e-63,1.534103037921608e-91,0.0010260489838692796
1.9610894941634243,7.711924671773542e-64,2.2728288625427773e-91,0.0010121223697120338
1.9649805447470818,1.779960316036303e-64,3.3660034616463714e-91,0.0009983845932699195
1.9688715953307394,4.077657836700705e-65,4.983081580410243e-91,0.0009848330990944573
1.972762645914397,9.271802261215184e-66,7.374236347573215e-91,0.0009714653661814621
1.9766536964980546,2.0925240629927845e-66,1.0908668013120956e-90,0.0009582789075104766
1.9805447470817121,4.68737479574022e-67,1.613102683236157e-90,0.0009452712695902706
1.9844357976653697,1.0421778046260326e-67,2.3844483461156507e-90,0.000932440032010319
1.9883268482490273,2.2998890132950385e-68,3.523298513635627e-90,0.0009197828069981847
1.9922178988326849,5.037613650519135e-69,5.204111332678284e-90,0.0009072972389827311
1.9961089494163424,1.0952058509312616e-69,7.683858061339622e-90,0.0008949810041630931
2.0,2.3633039076589556e-70,1.1340904812275995e-89,0.0008828318100833239
2.0038910505836576,5.061698938802344e-71,1.6732147843127414e-89,0.0008708473952126582
2.007782101167315,1.0760339340828273e-71,2.467693958646607e-89,0.0008590255285313105
2.0116731517509727,2.270432235640398e-72,3.638032035163847e-89,0.0008473640091217399
2.0155642023346303,4.754929045273482e-73,5.361389465350803e-89,0.0008358606657653138
2.019455252918288,9.883993624880847e-74,7.8981215093172e-89,0.0008245133565442996
2.0233463035019454,2.0392655951807703e-74,1.1630700747669479e-88,0.0008133199684491135
2.027237354085603,4.1760726705461243e-75,1.712078088141135e-88,0.0008022784169907642
2.0311284046692606,8.48819254341035e-76,2.5192825176883247e-88,0.0007913866458184225
2.035019455252918,1.712439815459846e-76,3.7056619093409787e-88,0.0007806426263420481
2.0389105058365757,3.429006679666353e-77,5.44866780269657e-88,0.0007700443573600129
2.0428015564202333,6.815131889775839e-78,8.00848716693387e-88,0.0007595898646916558
2.046692607003891,1.3444142849733731e-78,1.176647168671447e-87,0.0007492772008146995
2.0505836575875485,2.6323576277351704e-79,1.7281348994479141e-87,0.0007391044445074762
2.054474708171206,5.115753195581699e-80,2.5371412366942275e-87,0.0007290697004958938
2.0583657587548636,9.867955823201165e-81,3.723464896707998e-87,0.0007191710991050818
2.062256809338521,1.8892860966233793e-81,5.462425165052086e-87,0.0007094067959156581
2.0661478599221788,3.5902209781014135e-82,8.010494989725981e-87,0.0006997749714245594
2.0700389105058363,6.771697532806878e-83,1.1742723167521292e-86,0.0006902738307103659
2.073929961089494,1.2677302180121153e-83,1.7207346680173602e-86,0.0006809016031030767
2.0778210116731515,2.355640719944016e-84,2.5205459041028687e-86,0.000671656541858267
2.081712062256809,4.34454383218965e-85,3.6907185728561986e-86,0.0006625369238355744
2.0856031128404666,7.95302290103725e-86,5.402103069302519e-86,0.0006535410491814604
2.0894941634241246,1.4450178187981777e-86,7.90406345722118e-86,0.0006446672410161834
2.093385214007782,2.6059560778300003e-87,1.1560419319736596e-85,0.0006359138451249426
2.09727626459144,4.6645945481956345e-88,1.690177719835225e-85,0.0006272792296531193
2.1011673151750974,8.287310841981407e-89,2.4701696101314242e-85,0.0006187617848055829
2.105058365758755,1.46139048975294e-89,3.6087499666928534e-85,0.0006103599225499932
2.1089494163424125,2.5578309875200493e-90,5.270143344683592e-85,0.0006020720763240543
2.11284046692607,4.443552664454526e-91,7.693495064461749e-85,0.0005938967007466682
2.1167315175097277,7.66199278487957e-92,1.1226917923444941e-84,0.0005858322713329314
2.1206225680933852,1.3113120898105819e-92,1.6376950349784633e-84,0.0005778772842129342
2.124513618677043,2.2275287163245973e-93,2.388037452056967e-84,0.0005700302558543049
2.1284046692607004,3.755722338973956e-94,3.480846335468435e-84,0.0005622897227884528
2.132295719844358,6.285163255109937e-95,5.071824132875976e-84,0.0005546542413404618
2.1361867704280155,1.0439809355616324e-95,7.387187745609175e-84,0.0005471223873625896
2.140077821011673,1.72116098391799e-96,1.0755477702538468e-83,0.0005396927559713159
2.1439688715953307,2.8164583753000856e-97,1.5653659699666287e-83,0.000532363961287906
2.1478599221789882,4.574441744077027e-98,2.277391466075267e-83,0.0005251346361824348
2.151750972762646,7.37438461752703e-99,3.312036437705296e-83,0.0005180034320212278
2.155642023346304,1.179957562851611e-99,4.814909623728175e-83,0.0005109690184176756
2.1595330739299614,1.8739582507051757e-100,6.99707920553503e-83,0.0005040300829863801
2.163424124513619,2.953971859443306e-101,1.0164383836392535e-82,0.0004971853311005785
2.1673151750972766,4.621742189872837e-102,1.4759815891300342e-82,0.0004904334856528149
2.171206225680934,7.177248742457999e-103,2.142478341172744e-82,0.0004837732868188093
2.1750972762645917,1.1062752578493566e-103,3.1087625873210405e-82,0.00047720349182448423
2.1789883268482493,1.6924713297924018e-104,4.509145921011208e-82,0.00047072287471610556
2.182879377431907,2.5699954907368884e-105,6.537875399144844e-82,0.0004643302261334989
2.1867704280155644,3.8734354394837753e-106,9.475772068009139e-82,0.00045802435308630164
2.190661478599222,5.794463103544827e-107,1.3728661225217927e-81,0.00045180407873320484
2.1945525291828796,8.603655284110942e-108,1.988279283961389e-81,0.00044566824216415426
2.198443579766537,1.26796048956732e-108,2.878473286925999e-81,0.00043961569818546525
2.2023346303501947,1.85473283221618e-109,4.165648641072911e-81,0.00043364531710781464
2.2062256809338523,2.6928360855952846e-110,6.026132614627535e-81,0.0004277559845370728
2.21011673151751,3.880533140366165e-111,8.714256725831485e-81,0.00042194660116793805
2.2140077821011674,5.550419325458428e-112,1.2596724536361987e-80,0.00041621608258033364
2.217898832684825,7.879762215673069e-113,1.820205955471666e-80,0.0004105633590385359
2.2217898832684826,1.1103332601198758e-113,2.6291722885263374e-80,0.0004049873752929931
2.22568093385214,1.5529107849840051e-114,3.796235777945569e-80,0.00039948709038480155
2.2295719844357977,2.1557211497173104e-115,5.47927283452731e-80,0.0003940614774528031
2.2334630350194553,2.970240248121368e-116,7.905480851240384e-80,0.0003887095235432709
2.237354085603113,4.062033440640582e-117,1.1401691145830026e-79,0.0003834302294221447
2.2412451361867705,5.513765983940103e-118,1.6437882450590754e-79,0.0003782226093897883
2.245136186770428,7.428584790132509e-119,2.3689619486844254e-79,0.0003730856910982313
2.2490272373540856,9.933830820592037e-120,3.412761321234949e-79,0.0003680185153708633
2.252918287937743,1.3185006665809967e-120,4.914613436359505e-79,0.00036302013602454794
2.2568093385214008,1.7369881978918935e-121,7.07470650563975e-79,0.00035808961969412714
2.2607003891050583,2.2712571168926915e-122,1.0180359360483431e-78,0.0003532260456592776
