lambda,time_zeta,r_patch,current,voltage_patch,voltage_port
1.0,1.688,0.1367356690930336,0.6787645659763553,0.09281132708541949,0.32123543402364474
1.0,1.69,0.13618981884726478,0.679221265904003,0.09250302116067603,0.320778734095997
1.0,1.692,0.1356461476414277,0.6796776683983057,0.09219565735613791,0.3203223316016943
1.0,1.694,0.13510464677677367,0.6801337721737989,0.09188923305049576,0.3198662278262011
1.0,1.696,0.13456530758927934,0.6805895759528163,0.09158374563014793,0.31941042404718367
1.0,1.698,0.1340281214495082,0.6810450784654587,0.09127919248915835,0.3189549215345413
1.0,1.7,0.1334930797624726,0.6815002784495632,0.09097557102921483,0.3184997215504368
1.0,1.702,0.13296017396749601,0.6819551746506723,0.09067287865958752,0.31804482534932765
1.0,1.704,0.1324293955380762,0.6824097658220042,0.09037111279708815,0.3175902341779958
1.0,1.706,0.13190073598174876,0.6828640507244212,0.09007027086602938,0.31713594927557875
1.0,1.708,0.13137418683995133,0.6833180281264007,0.08977035029818489,0.31668197187359926
1.0,1.71,0.13084973968788804,0.6837716968040044,0.08947134853274949,0.3162283031959956
1.0,1.712,0.130327386134395,0.6842250555408484,0.08917326301630003,0.31577494445915155
1.0,1.714,0.12980711782180576,0.6846781031280739,0.08887609120275636,0.31532189687192613
1.0,1.716,0.12928892642581777,0.6851308383643167,0.08857983055334298,0.31486916163568335
1.0,1.718,0.1287728036553592,0.6855832600556784,0.08828447853655094,0.3144167399443216
1.0,1.72,0.12825874125245618,0.6860353670156967,0.08799003262810005,0.3139646329843033
1.0,1.722,0.1277467309921007,0.6864871580653162,0.08769649031090167,0.31351284193468376
1.0,1.724,0.12723676468211909,0.6869386320328593,0.08740384907502172,0.3130613679671407
1.0,1.726,0.12672883416304087,0.687389787753997,0.08711210641764414,0.31261021224600305
1.0,1.728,0.1262229313079682,0.6878406240717201,0.0868212598430347,0.3121593759282799
1.0,1.73,0.12571904802244585,0.6882911398363109,0.08653130686250515,0.31170886016368915
1.0,1.732,0.12521717624433176,0.6887413339053139,0.08624224499437784,0.3112586660946861
1.0,1.734,0.12471730794366802,0.6891912051435077,0.08595407176395053,0.31080879485649227
1.0,1.736,0.12421943512255229,0.6896407524228768,0.08566678470346169,0.3103592475771232
1.0,1.738,0.12372354981500992,0.6900899746225829,0.08538038135205607,0.3099100253774171
1.0,1.74,0.12322964408686654,0.6905388706289373,0.08509485925575072,0.30946112937106274
1.0,1.742,0.12273771003562105,0.6909874393353723,0.08481021596740122,0.3090125606646277
1.0,1.744,0.12224773979031917,0.6914356796424143,0.08452644904666834,0.30856432035758574
1.0,1.746,0.1217597255114275,0.6918835904576548,0.08424355605998496,0.3081164095423452
1.0,1.748,0.12127365939070818,0.6923311706957239,0.08396153458052347,0.3076688293042761
1.0,1.75,0.12078953365109386,0.6927784192782623,0.08368038218816329,0.30722158072173766
1.0,1.752,0.12030734054656331,0.693225335133894,0.08340009646945885,0.30677466486610605
1.0,1.754,0.11982707236201744,0.6936719171981988,0.08312067501760793,0.30632808280180124
1.0,1.756,0.11934872141315596,0.6941181644136857,0.08284211543242016,0.3058818355863143
1.0,1.758,0.11887228004635433,0.6945640757297654,0.08256441532028594,0.3054359242702346
1.0,1.76,0.11839774063854133,0.6950096501027238,0.08228757229414564,0.30499034989727625
1.0,1.762,0.1179250955970771,0.6954548864956945,0.08201158397345919,0.30454511350430546
1.0,1.764,0.11745433735963172,0.6958997838786332,0.08173644798417579,0.30410021612136684
1.0,1.766,0.11698545839406406,0.6963443412282899,0.08146216195870405,0.3036556587717101
1.0,1.768,0.11651845119830141,0.6967885575281836,0.0811887235358825,0.3032114424718164
1.0,1.77,0.11605330830021941,0.697232431768575,0.08091613036095012,0.30276756823142503
1.0,1.772,0.11559002225752245,0.6976759629464411,0.08064438008551753,0.3023240370535589
1.0,1.774,0.1151285856576246,0.6981191500654483,0.08037347036753804,0.30188084993455166
1.0,1.776,0.11466899111753115,0.6985619921359272,0.0801033988712795,0.3014380078640728
1.0,1.778,0.11421123128372022,0.6990044881748458,0.0798341632672958,0.30099551182515416
1.0,1.78,0.11375529883202536,0.6994466372057847,0.07956576123239927,0.3005533627942153
1.0,1.782,0.11330118646751822,0.6998884382589105,0.07929819044963292,0.30011156174108955
1.0,1.784,0.11284888692439182,0.7003298903709506,0.07903144860824313,0.2996701096290494
1.0,1.786,0.11239839296584443,0.700770992585168,0.07876553340365257,0.29922900741483205
