t,d_energy,T_energy,u_order,u_exc,d_thermal,T_thermal,u_thermal,entropy,u_naive
2.52,0.863046035475523,0.7457937657293741,0.016275577174014885,0.1952459853259851,0.8630460354750984,0.7457937657303163,0.2115215625006684,0.5235924307708251,0.013467845561324786
2.524,0.8631583930475215,0.7458822164355077,0.016250842984915175,0.19527071951508485,0.8631583930470973,0.7458822164364504,0.21152156250066845,0.5235966623477444,0.013454336231575678
2.528,0.8632699164032324,0.7459699952449907,0.01622630785793468,0.19529525464206535,0.8632699164028086,0.745969995245934,0.21152156250066853,0.523600830829467,0.013440982172516793
2.532,0.8633806114440916,0.7460571071348194,0.01620197015834733,0.19531959234165266,0.8633806114436683,0.7460571071357632,0.21152156250066861,0.5236049371388312,0.01342778151331656
2.536,0.863490484034212,0.7461435570472015,0.01617782826509307,0.19534373423490695,0.8634904840337891,0.7461435570481457,0.21152156250066867,0.5236089821855806,0.01341473240553647
2.54,0.8635995400005513,0.7462293498897642,0.016153880570665115,0.19536768192933493,0.8635995400001288,0.7462293498907089,0.21152156250066867,0.5236129668665415,0.013401833022885395
2.544,0.86370778513308,0.7463144905357623,0.016130125480998004,0.195391437019002,0.863707785132658,0.7463144905367076,0.2115215625006688,0.5236168920657963,0.013389081560975891
2.548,0.863815225184951,0.7463989838242854,0.016106561415356494,0.19541500108464355,0.8638152251845295,0.7463989838252312,0.21152156250066886,0.5236207586548576,0.01337647623708259
2.552,0.8639218658726681,0.7464828345604636,0.016083186806225256,0.1954383756937748,0.863921865872247,0.7464828345614098,0.2115215625006689,0.5236245674928368,0.013364015289902638
2.556,0.8640277128762551,0.7465660475156736,0.01606000009919936,0.1954615624008007,0.8640277128758345,0.7465660475166203,0.21152156250066897,0.5236283194266135,0.013351696979318184
2.56,0.8641327718394264,0.7466486274277435,0.01603699975287548,0.19548456274712456,0.8641327718390062,0.7466486274286908,0.21152156250066897,0.523632015291001,0.013339519586160873
2.564,0.8642370483697558,0.7467305790011578,0.0160141842387441,0.19550737826125592,0.864237048369336,0.7467305790021055,0.21152156250066903,0.5236356559089106,0.01332748141197845
2.568,0.8643405480388471,0.74681190690726,0.01599155204108234,0.19553001045891769,0.8643405480384277,0.7468119069082082,0.21152156250066906,0.5236392420915132,0.013315580778803312
2.572,0.8644432763825044,0.7468926157844563,0.01596910165684756,0.19555246084315245,0.8644432763820855,0.7468926157854051,0.21152156250066914,0.5236427746383997,0.013303816028923197
2.576,0.8645452389009025,0.7469727102384179,0.015946831595571864,0.19557473090442817,0.8645452389004841,0.7469727102393672,0.21152156250066922,0.5236462543377384,0.013292185524653794
2.58,0.8646464410587574,0.7470521948422819,0.015924740379257396,0.19559682212074267,0.8646464410583394,0.7470521948432316,0.2115215625006693,0.5236496819664312,0.01328068764811348
2.584,0.8647468882854973,0.7471310741368524,0.015902826542272295,0.19561873595772772,0.8647468882850797,0.7471310741378027,0.21152156250066928,0.5236530582902676,0.013269320801000012
2.588,0.8648465859754332,0.7472093526308012,0.015881088631247497,0.19564047386875255,0.8648465859750161,0.7472093526317519,0.21152156250066934,0.5236563840640769,0.013258083404369235
2.592,0.8649455394879302,0.7472870348008661,0.015859525204974374,0.19566203729502568,0.8649455394875135,0.7472870348018172,0.21152156250066942,0.5236596600318775,0.013246973898415853
2.596,0.8650437541475784,0.74736412509205,0.015838134834303023,0.195683427665697,0.8650437541471622,0.7473641250930017,0.21152156250066942,0.5236628869270261,0.013235990742256142
2.6,0.865141235244364,0.747440627917819,0.015816916102041473,0.19570464639795854,0.8651412352439483,0.7474406279187711,0.21152156250066947,0.5236660654723635,0.013225132413712709
2.604,0.8652379880338407,0.7475165476602988,0.01579586760285551,0.19572569489714453,0.8652379880334253,0.7475165476612515,0.21152156250066953,0.523669196380359,0.013214397409101209
2.608,0.8653340177373005,0.747591888670472,0.015774987943169384,0.19574657455683064,0.8653340177368856,0.7475918886714251,0.2115215625006696,0.523672280353253,0.01320378424301907
2.612,0.8654293295419453,0.7476666552683723,0.015754275741067202,0.19576728675893285,0.8654293295415307,0.7476666552693259,0.21152156250066967,0.5236753180831981,0.013193291448136168
2.616,0.8655239286010579,0.7477408517432804,0.01573372962619517,0.19578783287380488,0.8655239286006438,0.7477408517442344,0.2115215625006697,0.5236783102523977,0.013182917574987506
2.62,0.8656178200341732,0.7478144823539176,0.015713348239664443,0.19580821426033557,0.8656178200337594,0.747814482354872,0.21152156250066975,0.5236812575332436,0.013172661191767835
2.624,0.8657110089272494,0.7478875513286388,0.01569313023395492,0.1958284322660451,0.865711008926836,0.7478875513295936,0.2115215625006698,0.5236841605884509,0.013162520884128228
2.628,0.8658035003328389,0.7479600628656252,0.015673074272819585,0.19584848822718048,0.8658035003324258,0.7479600628665805,0.2115215625006699,0.5236870200711924,0.013152495254974604
2.632,0.8658952992702595,0.7480320211330755,0.015653179031189735,0.1958683834688103,0.8658952992698469,0.7480320211340313,0.21152156250066997,0.5236898366252296,0.013142582924268204
2.636,0.8659864107257654,0.7481034302693975,0.015633443195080865,0.19588811930491917,0.8659864107253531,0.7481034302703538,0.21152156250067003,0.5236926108850442,0.013132782528827968
2.64,0.8660768396527174,0.7481742943833969,0.01561386546149941,0.19590769703850064,0.8660768396523055,0.7481742943843537,0.2115215625006701,0.5236953434759657,0.013123092722134844
2.644,0.8661665909717544,0.7482446175544677,0.015594444538350027,0.19592711796165002,0.8661665909713429,0.7482446175554248,0.21152156250067022,0.5236980350142986,0.013113512174138038
2.648,0.8662556695709632,0.7483144038327793,0.015575179144343814,0.1959463833556562,0.866255669570552,0.7483144038337369,0.21152156250067028,0.523700686107448,0.013104039571063104
2.652,0.8663440803060494,0.7483836572394653,0.015556068008907112,0.19596549449109293,0.8663440803056386,0.7483836572404233,0.21152156250067022,0.523703297354043,0.013094673615221984
2.656,0.8664318280005072,0.7484523817668094,0.015537109872091052,0.195984452627909,0.8664318280000969,0.7484523817677678,0.21152156250067028,0.5237058693440584,0.013085413024824896
2.66,0.8665189174457901,0.7485205813784315,0.015518303484481867,0.1960032590155182,0.8665189174453801,0.7485205813793903,0.21152156250067033,0.5237084026589359,0.013076256533794106
2.664,0.8666053534014799,0.7485882600094725,0.015499647607111937,0.19602191489288806,0.8666053534010703,0.7485882600104318,0.2115215625006704,0.5237108978717022,0.013067202891579557
2.668,0.8666911405954568,0.7486554215667793,0.01548114101137144,0.19604042148862863,0.8666911405950476,0.748655421567739,0.2115215625006704,0.5237133555470873,0.013058250862976375
2.672,0.8667762837240689,0.7487220699290872,0.015462782478920769,0.19605878002107927,0.8667762837236601,0.7487220699300473,0.21152156250067042,0.5237157762416389,0.013049399227944153
2.676,0.8668607874523011,0.748788208947203,0.01544457080160368,0.19607699169839632,0.8668607874518928,0.7487882089481636,0.21152156250067047,0.523718160503838,0.013040646781428154
2.68,0.8669446564139444,0.7488538424441866,0.015426504781361096,0.19609505771863894,0.8669446564135364,0.7488538424451476,0.21152156250067053,0.5237205088742113,0.01303199233318225
2.684,0.8670278952117639,0.7489189742155319,0.015408583230145665,0.19611297926985435,0.8670278952113564,0.7489189742164933,0.21152156250067058,0.5237228218854417,0.013023434707593734
2.688,0.8671105084176682,0.7489836080293465,0.015390804969836884,0.19613075753016318,0.8671105084172611,0.7489836080303083,0.21152156250067058,0.5237251000624794,0.013014972743509885
2.692,0.8671925005728768,0.7490477476265311,0.015373168832157023,0.196148393667843,0.86719250057247,0.7490477476274934,0.2115215625006706,0.5237273439226492,0.01300660529406634
2.696,0.8672738761880878,0.7491113967209581,0.01535567365858772,0.19616588884141234,0.8672738761876815,0.7491113967219206,0.2115215625006706,0.5237295539757583,0.012998331226517251
2.7,0.8673546397436462,0.749174558999648,0.015338318300287196,0.1961832441997128,0.8673546397432402,0.749174559000611,0.2115215625006707,0.5237317307242009,0.01299014942206718
2.704,0.8674347956897105,0.7492372381229476,0.01532110161800819,0.19620046088199186,0.8674347956893048,0.749237238123911,0.21152156250067072,0.5237338746630635,0.012982058775704767
2.708,0.8675143484464196,0.7492994377247039,0.015304022482016564,0.19621754001798344,0.8675143484460143,0.7492994377256678,0.21152156250067075,0.5237359862802264,0.012974058196038139
2.712,0.8675933024040596,0.7493611614124405,0.015287079772010537,0.1962344827279895,0.8675933024036547,0.7493611614134047,0.21152156250067075,0.5237380660564662,0.012966146605132015
2.716,0.8676716619232301,0.7494224127675307,0.015270272377040565,0.1962512901229595,0.8676716619228255,0.7494224127684952,0.2115215625006708,0.523740114465555,0.012958322938346593
2.72,0.8677494313350094,0.7494831953453709,0.015253599195430054,0.19626796330457,0.8677494313346051,0.7494831953463358,0.21152156250067086,0.5237421319743596,0.012950586144178067
2.724,0.8678266149411207,0.749543512675553,0.015237059134696414,0.19628450336530362,0.8678266149407168,0.7495435126765182,0.2115215625006709,0.5237441190429387,0.012942935184100893
2.728,0.8679032170140968,0.7496033682620353,0.015220651111473077,0.19630091138852696,0.8679032170136933,0.749603368263001,0.21152156250067092,0.5237460761246392,0.01293536903241171
2.732,0.8679792417974451,0.7496627655833142,0.01520437405143186,0.1963171884485682,0.867979241797042,0.7496627655842802,0.21152156250067097,0.5237480036661908,0.01292788667607494
2.736,0.8680546935058115,0.7497217080925924,0.015188226889206331,0.19633333561079372,0.8680546935054088,0.7497217080935589,0.21152156250067103,0.5237499021077994,0.01292048711457006
2.74,0.8681295763251446,0.7497801992179487,0.01517220856831546,0.19634935393168457,0.8681295763247423,0.7497801992189156,0.211521562500671,0.5237517718832397,0.012913169359740451
2.744,0.8682038944128593,0.749838242362506,0.01515631804108802,0.196365244458912,0.8682038944124574,0.7498382423634731,0.211521562500671,0.5237536134199464,0.012905932435643974
2.748,0.8682776518979995,0.7498958409045973,0.015140554268587758,0.19638100823141227,0.868277651897598,0.7498958409055648,0.21152156250067097,0.5237554271391035,0.012898775378405107
2.7520000000000002,0.8683508528814011,0.7499529981979333,0.015124916220539046,0.19639664627946093,0.8683508528809999,0.7499529981989013,0.21152156250067108,0.523757213455733,0.012891697236068707
2.7560000000000002,0.8684235014358541,0.750009717571767,0.015109402875253067,0.19641215962474698,0.8684235014354532,0.7500097175727353,0.2115215625006711,0.5237589727787831,0.012884697068455343
2.7600000000000002,0.8684956016062642,0.7500660023310581,0.015094013219554881,0.1964275492804452,0.8684956016058636,0.7500660023320267,0.21152156250067117,0.5237607055112133,0.01287777394701825
2.7640000000000002,0.8685671574098143,0.7501218557566367,0.015078746248710844,0.19644281625128915,0.868567157409414,0.7501218557576057,0.21152156250067117,0.5237624120500801,0.012870926954701847
2.7680000000000002,0.8686381728361253,0.7501772811053666,0.015063600966356774,0.1964579615336433,0.8686381728357254,0.7501772811063359,0.21152156250067117,0.5237640927866214,0.012864155185801763
2.7720000000000002,0.8687086518474166,0.7502322816103062,0.015048576384426658,0.1964729861155734,0.8687086518470171,0.7502322816112758,0.21152156250067117,0.5237657481063379,0.012857457745826497
2.7760000000000002,0.8687785983786658,0.7502868604808701,0.015033671523082024,0.19648789097691804,0.8687785983782665,0.75028686048184,0.2115215625006712,0.5237673783890764,0.012850833751360497
2.7800000000000002,0.868848016337768,0.7503410209029893,0.015018885410641822,0.1965026770893582,0.8688480163373691,0.7503410209039596,0.21152156250067125,0.5237689840091091,0.012844282329928874
2.7840000000000003,0.8689169096056952,0.7503947660392702,0.01500421708351292,0.19651734541648708,0.8689169096052967,0.7503947660402409,0.21152156250067125,0.5237705653352139,0.012837802619863538
2.7880000000000003,0.8689852820366545,0.7504480990291532,0.014989665586121248,0.19653189691387876,0.8689852820362562,0.7504480990301242,0.2115215625006713,0.5237721227307525,0.01283139377017088
2.7920000000000003,0.8690531374582458,0.75050102298907,0.014975229970843454,0.1965463325291566,0.8690531374578478,0.7505010229900413,0.21152156250067136,0.5237736565537474,0.012825054940400909
2.7960000000000003,0.8691204796716195,0.7505535410126003,0.014960909297939114,0.19656065320206095,0.869120479671222,0.750553541013572,0.21152156250067133,0.5237751671569586,0.012818785300517867
2.8000000000000003,0.8691873124516336,0.750605656170628,0.014946702635483654,0.1965748598645164,0.8691873124512364,0.7506056561716,0.21152156250067142,0.5237766548879587,0.012812584030772298
2.8040000000000003,0.8692536395470095,0.7506573715114959,0.014932609059301633,0.19658895344069843,0.8692536395466126,0.7506573715124683,0.21152156250067142,0.5237781200892071,0.012806450321574557
2.8080000000000003,0.8693194646804885,0.7507086900611595,0.014918627652900755,0.19660293484709931,0.8693194646800919,0.7507086900621321,0.21152156250067142,0.5237795630981233,0.01280038337336978
2.8120000000000003,0.8693847915489866,0.7507596148233407,0.014904757507406417,0.19661680499259365,0.8693847915485904,0.7507596148243136,0.21152156250067145,0.5237809842471589,0.01279438239651422
2.816,0.8694496238237499,0.7508101487796799,0.014890997721496699,0.19663056477850333,0.869449623823354,0.7508101487806532,0.21152156250067147,0.5237823838638687,0.012788446611153059
2.82,0.8695139651505083,0.7508602948898877,0.014877347401338059,0.19664421509866198,0.8695139651501127,0.7508602948908614,0.21152156250067153,0.5237837622709814,0.012782575247099522
2.824,0.8695778191496295,0.7509100560918953,0.014863805660521444,0.19665775683947856,0.8695778191492343,0.7509100560928693,0.2115215625006715,0.5237851197864685,0.01277676754371548
2.828,0.8696411894162722,0.7509594353020047,0.014850371619999081,0.19667119088000096,0.8696411894158772,0.7509594353029789,0.21152156250067156,0.5237864567236125,0.012771022749793328
2.832,0.8697040795205385,0.7510084354150369,0.01483704440802167,0.1966845180919784,0.8697040795201437,0.7510084354160115,0.2115215625006716,0.5237877733910745,0.012765340123439273
2.836,0.8697664930076261,0.7510570593044812,0.014823823160076192,0.19669773933992388,0.8697664930072316,0.751057059305456,0.2115215625006716,0.5237890700929606,0.012759718931957955
2.84,0.8698284333979799,0.751105309822641,0.0148107070188242,0.1967108554811758,0.8698284333975856,0.7511053098236161,0.2115215625006716,0.5237903471288874,0.012754158451738405
2.844,0.8698899041874425,0.7511531898007817,0.014797695134040733,0.19672386736595932,0.8698899041870486,0.751153189801757,0.21152156250067164,0.5237916047940467,0.012748657968141288
2.848,0.8699509088474052,0.7512007020492751,0.014784786662553595,0.19673677583744645,0.8699509088470115,0.7512007020502507,0.21152156250067164,0.523792843379269,0.0127432167753875
2.852,0.8700114508249571,0.7512478493577445,0.014771980768183328,0.1967495817318167,0.8700114508245638,0.7512478493587205,0.21152156250067167,0.5237940631710867,0.01273783417644804
2.856,0.8700715335430348,0.7512946344952088,0.014759276621683533,0.1967622858783165,0.8700715335426418,0.7512946344961852,0.21152156250067172,0.5237952644517956,0.012732509482935148
2.86,0.8701311604005706,0.7513410602102255,0.01474667340068187,0.19677488909931817,0.8701311604001779,0.7513410602112021,0.2115215625006717,0.5237964474995164,0.012727242014994745
2.864,0.8701903347726408,0.7513871292310323,0.014734170289621406,0.19678739221037864,0.8701903347722485,0.7513871292320092,0.21152156250067172,0.5237976125882549,0.012722031101200106
2.868,0.8702490600106132,0.7514328442656892,0.014721766479702546,0.19679979602029743,0.8702490600102211,0.7514328442666665,0.21152156250067178,0.5237987599879613,0.01271687607844679
2.872,0.8703073394422933,0.7514782080022188,0.01470946116882553,0.19681210133117447,0.8703073394419015,0.7514782080031963,0.21152156250067178,0.5237998899645893,0.012711776291848803
2.876,0.8703651763720716,0.7515232231087458,0.014697253561533239,0.19682430893846684,0.87036517637168,0.7515232231097234,0.21152156250067178,0.523801002780153,0.012706731094635984
2.88,0.870422574081068,0.7515678922336356,0.014685142868954667,0.19683641963104534,0.8704225740806767,0.7515678922346136,0.21152156250067178,0.5238020986927843,0.012701739848052592
2.884,0.870479535827278,0.7516122180056336,0.014673128308748819,0.19684843419125117,0.870479535826887,0.7516122180066118,0.21152156250067178,0.5238031779567898,0.0126968019212571
2.888,0.8705360648457163,0.7516562030340008,0.014661209105049058,0.19686035339495098,0.8705360648453255,0.7516562030349794,0.21152156250067183,0.5238042408227052,0.012691916691223194
2.892,0.870592164348561,0.7516998499086515,0.014649384488407968,0.19687217801159204,0.8705921643481704,0.7516998499096302,0.2115215625006719,0.5238052875373501,0.012687083542641881
2.896,0.8706478375252967,0.7517431612002877,0.014637653695742698,0.19688390880425735,0.8706478375249064,0.7517431612012666,0.2115215625006719,0.5238063183438828,0.012682301867824848
2.9,0.8707030875428571,0.7517861394605349,0.01462601597028079,0.19689554652971925,0.870703087542467,0.7517861394615141,0.2115215625006719,0.523807333481852,0.012677571066608918
2.904,0.8707579175457669,0.7518287872220755,0.014614470561506339,0.19690709193849368,0.870757917545377,0.7518287872230549,0.21152156250067194,0.5238083331872505,0.012672890546261624
2.908,0.8708123306562834,0.751871106998782,0.014603016725106914,0.1969185457748931,0.8708123306558938,0.7518711069997618,0.21152156250067192,0.5238093176925659,0.01266825972138799
2.912,0.870866329974537,0.7519131012858495,0.01459165372292057,0.19692990877707947,0.8708663299741477,0.7519131012868296,0.21152156250067194,0.5238102872268321,0.012663678013838359
2.916,0.8709199185786713,0.7519547725599273,0.014580380822883583,0.1969411816771165,0.8709199185782823,0.7519547725609075,0.21152156250067197,0.5238112420156791,0.012659144852617328
2.92,0.8709730995249829,0.7519961232792485,0.014569197298978615,0.1969523652010214,0.8709730995245942,0.751996123280229,0.21152156250067197,0.5238121822813827,0.012654659673793839
2.924,0.8710258758480599,0.7520371558837617,0.01455810243118312,0.19696346006881693,0.8710258758476715,0.7520371558847425,0.211521562500672,0.5238131082429137,0.012650221920412272
2.928,0.8710782505609204,0.7520778727952588,0.014547095505418486,0.19697446699458154,0.8710782505605322,0.75207787279624,0.21152156250067203,0.5238140201159852,0.012645831042404678
2.932,0.8711302266551498,0.7521182764175041,0.014536175813499372,0.19698538668650065,0.8711302266547619,0.7521182764184855,0.21152156250067206,0.5238149181131007,0.012641486496504015
2.936,0.8711818071010383,0.7521583691363609,0.014525342653083664,0.19699621984691637,0.8711818071006507,0.7521583691373426,0.21152156250067206,0.5238158024436005,0.012637187746158464
2.94,0.8712329948477168,0.7521981533199192,0.014514595327622727,0.1970069671723773,0.8712329948473295,0.7521981533209011,0.21152156250067206,0.5238166733137081,0.012632934261446804
2.944,0.8712837928232927,0.752237631318621,0.01450393314631219,0.1970176293536878,0.8712837928229057,0.7522376313196032,0.21152156250067208,0.5238175309265755,0.012628725518994733
2.948,0.8713342039349852,0.752276805465386,0.01449335542404311,0.19702820707595695,0.8713342039345984,0.7522768054663683,0.2115215625006721,0.5238183754823281,0.012624561001892324
2.952,0.8713842310692593,0.7523156780757351,0.014482861481353557,0.19703870101864648,0.8713842310688727,0.7523156780767177,0.2115215625006721,0.5238192071781089,0.01262044019961237
2.956,0.8714338770919604,0.7523542514479152,0.014472450644380607,0.19704911185561946,0.871433877091574,0.7523542514488981,0.21152156250067217,0.523820026208122,0.012616362607929804
2.96,0.8714831448484465,0.7523925278630211,0.01446212224481286,0.1970594402551872,0.8714831448480604,0.7523925278640042,0.21152156250067214,0.5238208327636752,0.012612327728842063
2.964,0.8715320371637215,0.7524305095851177,0.014451875619843143,0.19706968688015686,0.8715320371633357,0.7524305095861012,0.21152156250067214,0.5238216270332233,0.012608335070490428
2.968,0.8715805568425669,0.7524681988613622,0.014441710112121895,0.19707985238787817,0.8715805568421813,0.7524681988623457,0.21152156250067214,0.5238224092024093,0.012604384147082353
2.972,0.8716287066696726,0.7525055979221228,0.014431625069710777,0.1970899374302893,0.8716287066692873,0.7525055979231065,0.21152156250067214,0.5238231794541048,0.012600474478814716
2.976,0.8716764894097684,0.7525427089811,0.01442161984603675,0.1970999426539633,0.8716764894093832,0.7525427089820841,0.21152156250067222,0.5238239379684521,0.012596605591798024
2.98,0.8717239078077532,0.7525795342354455,0.014411693799846467,0.19710986870015357,0.8717239078073683,0.7525795342364299,0.21152156250067225,0.5238246849229027,0.012592777017981553
2.984,0.8717709645888247,0.7526160758658796,0.014401846295161275,0.19711971620483873,0.8717709645884402,0.7526160758668643,0.21152156250067228,0.5238254204922579,0.012588988295079404
2.988,0.8718176624586083,0.7526523360368095,0.01439207670123229,0.19712948579876774,0.8718176624582239,0.7526523360377944,0.21152156250067225,0.523826144848707,0.012585238966497481
2.992,0.8718640041032844,0.7526883168964452,0.014382384392496193,0.1971391781075038,0.8718640041029002,0.7526883168974303,0.21152156250067228,0.5238268581618657,0.012581528581261341
2.996,0.8719099921897168,0.7527240205769167,0.014372768748531174,0.1971487937514689,0.8719099921893328,0.7527240205779019,0.21152156250067228,0.5238275605988141,0.012577856693944968
3.0,0.8719556293655787,0.7527594491943878,0.014363229154013368,0.19715833334598667,0.871955629365195,0.7527594491953732,0.21152156250067228,0.5238282523241333,0.012574222864600429
3.004,0.8720009182594793,0.7527946048491716,0.01435376499867365,0.19716779750132638,0.8720009182590959,0.7527946048501574,0.21152156250067233,0.5238289334999432,0.01257062665868836
3.008,0.8720458614810892,0.7528294896258445,0.014344375677254755,0.19717718682274532,0.872045861480706,0.7528294896268304,0.2115215625006723,0.5238296042859378,0.01256706764700938
3.012,0.872090461621265,0.752864105593358,0.014335060589468887,0.19718650191053114,0.872090461620882,0.7528641055943442,0.2115215625006724,0.5238302648394206,0.012563545405636273
3.016,0.872134721252174,0.7528984548051525,0.014325819139955545,0.1971957433600445,0.8721347212517911,0.7528984548061388,0.21152156250067236,0.5238309153153411,0.012560059515847113
3.02,0.8721786429274171,0.7529325392992674,0.014316650738239898,0.1972049117617601,0.8721786429270345,0.7529325393002541,0.21152156250067242,0.5238315558663278,0.012556609564059113
3.024,0.8722222291821524,0.7529663610984533,0.014307554798691346,0.19721400770130867,0.8722222291817701,0.7529663610994402,0.2115215625006724,0.5238321866427236,0.012553195141763418
3.028,0.8722654825332173,0.7529999222102813,0.01429853074048253,0.1972230317595175,0.8722654825328352,0.7529999222112683,0.2115215625006724,0.5238328077926185,0.012549815845460572
3.032,0.8723084054792498,0.7530332246272526,0.014289577987548723,0.19723198451245133,0.8723084054788679,0.7530332246282399,0.21152156250067242,0.5238334194618839,0.012546471276596943
3.036,0.87235100050081,0.7530662703269072,0.014280695968547485,0.19724086653145254,0.8723510005004284,0.7530662703278947,0.21152156250067242,0.523834021794204,0.0125431610415018
3.04,0.8723932700605003,0.7530990612719324,0.014271884116818784,0.19724967838318125,0.8723932700601188,0.75309906127292,0.2115215625006724,0.5238346149311092,0.0125398847513253
3.044,0.8724352166030848,0.753131599410269,0.014263141870345398,0.19725842062965465,0.8724352166027035,0.7531315994112567,0.2115215625006724,0.5238351990120069,0.012536642021977157
3.048,0.8724768425556089,0.7531638866752186,0.014254468671713618,0.1972670938282864,0.8724768425552278,0.7531638866762067,0.21152156250067242,0.5238357741742136,0.01253343247406614
3.052,0.8725181503275177,0.7531959249855501,0.014245863968074387,0.19727569853192567,0.8725181503271369,0.7531959249865383,0.2115215625006724,0.5238363405529852,0.012530255732840303
3.056,0.8725591423107736,0.7532277162456034,0.014237327211104692,0.19728423528889533,0.872559142310393,0.7532277162465918,0.21152156250067247,0.5238368982815478,0.012527111428127987
3.06,0.8725998208799736,0.753259262345395,0.014228857856969437,0.19729270464303064,0.8725998208795932,0.7532592623463835,0.2115215625006724,0.5238374474911275,0.012523999194279533
3.064,0.8726401883924658,0.7532905651607213,0.01422045536628342,0.19730110713371662,0.8726401883920857,0.7532905651617101,0.21152156250067242,0.5238379883109797,0.012520918670109748
3.068,0.8726802471884656,0.7533216265532623,0.014212119204073849,0.19730944329592626,0.8726802471880857,0.7533216265542512,0.21152156250067242,0.5238385208684191,0.012517869498841126
3.072,0.8727199995911705,0.7533524483706829,0.014203848839743108,0.1973177136602569,0.8727199995907907,0.753352448371672,0.21152156250067244,0.5238390452888468,0.012514851328047723
3.076,0.8727594479068752,0.753383032446736,0.014195643747031795,0.19732591875296826,0.8727594479064956,0.7533830324477254,0.21152156250067247,0.5238395616957809,0.012511863809599797
3.08,0.8727985944250856,0.7534133806013628,0.014187503403982142,0.19733405909601787,0.8727985944247061,0.7534133806023523,0.21152156250067247,0.5238400702108819,0.0125089065996091
3.084,0.8728374414186317,0.753443494640793,0.01417942729290181,0.19734213520709817,0.8728374414182525,0.7534434946417827,0.21152156250067247,0.5238405709539818,0.01250597935837491
3.088,0.8728759911437813,0.7534733763576453,0.014171414900327809,0.19735014759967223,0.8728759911434023,0.7534733763586352,0.21152156250067247,0.5238410640431111,0.012503081750330722
3.092,0.8729142458403514,0.7535030275310258,0.014163465716990982,0.19735809678300906,0.8729142458399725,0.7535030275320158,0.21152156250067244,0.5238415495945243,0.012500213443991598
3.096,0.8729522077318197,0.7535324499266267,0.014155579237780578,0.1973659832622195,0.8729522077314409,0.7535324499276168,0.21152156250067247,0.5238420277227278,0.01249737411190224
3.1,0.872989879025436,0.7535616452968237,0.014147754961709322,0.19737380753829067,0.8729898790250574,0.7535616452978141,0.2115215625006725,0.5238424985405042,0.012494563430585633
3.104,0.8730272619123323,0.753590615380774,0.01413999239187858,0.19738157010812146,0.8730272619119539,0.7535906153817644,0.21152156250067247,0.5238429621589398,0.01249178108049245
3.108,0.8730643585676321,0.7536193619045112,0.014132291035444052,0.19738927146455598,0.873064358567254,0.7536193619055019,0.2115215625006725,0.5238434186874477,0.012489026745951015
3.112,0.8731011711505601,0.7536478865810429,0.014124650403581542,0.1973969120964185,0.8731011711501822,0.7536478865820337,0.21152156250067253,0.5238438682337938,0.012486300115117923
3.116,0.8731377018045499,0.7536761911104441,0.014117070011453271,0.1974044924885468,0.8731377018041722,0.7536761911114352,0.21152156250067258,0.5238443109041215,0.01248360087992934
3.12,0.8731739526573522,0.753704277179953,0.014109549378174258,0.19741201312182577,0.8731739526569747,0.7537042771809445,0.21152156250067256,0.5238447468029747,0.012480928736052825
3.124,0.8732099258211422,0.7537321464640644,0.014102088026779092,0.19741947447322095,0.873209925820765,0.753732146465056,0.2115215625006726,0.5238451760333226,0.012478283382839886
3.128,0.8732456233926257,0.7537598006246226,0.014094685484189028,0.197426877015811,0.8732456233922485,0.7537598006256143,0.21152156250067256,0.5238455986965824,0.012475664523279032
3.132,0.873281047453145,0.7537872413109142,0.014087341281179324,0.1974342212188207,0.8732810474527681,0.7537872413119062,0.21152156250067267,0.5238460148926429,0.012473071863949494
3.136,0.8733162000687851,0.7538144701597606,0.01408005495234683,0.1974415075476532,0.8733162000684084,0.7538144701607528,0.2115215625006726,0.5238464247198868,0.01247050511497553
3.14,0.8733510832904773,0.7538414887956083,0.014072826036077927,0.19744873646392208,0.8733510832901008,0.7538414887966007,0.21152156250067267,0.5238468282752133,0.012467963989981266
3.144,0.8733856991541042,0.7538682988306208,0.01406565407451669,0.19745590842548333,0.8733856991537279,0.7538682988316133,0.21152156250067264,0.5238472256540602,0.012465448206046191
3.148,0.8734200496806028,0.7538949018647674,0.014058538613533416,0.19746302388646658,0.8734200496802267,0.7538949018657601,0.21152156250067272,0.5238476169504254,0.012462957483661148
3.152,0.8734541368760675,0.7539212994859139,0.014051479202693297,0.19747008329730673,0.8734541368756916,0.7539212994869068,0.21152156250067264,0.5238480022568887,0.012460491546684951
3.156,0.8734879627318526,0.7539474932699107,0.01404447539522545,0.19747708710477463,0.8734879627314768,0.7539474932709037,0.21152156250067267,0.5238483816646327,0.012458050122301525
3.16,0.8735215292246735,0.7539734847806813,0.014037526747992196,0.19748403575200787,0.8735215292242979,0.7539734847816745,0.21152156250067272,0.5238487552634634,0.012455632940977577
3.164,0.8735548383167087,0.7539992755703098,0.01403063282145863,0.19749092967854134,0.8735548383163332,0.7539992755713032,0.2115215625006727,0.5238491231418312,0.012453239736420884
3.168,0.8735878919556992,0.7540248671791285,0.01402379317966241,0.19749776932033763,0.8735878919553239,0.7540248671801221,0.2115215625006727,0.5238494853868512,0.012450870245539019
3.172,0.8736206920750496,0.7540502611358034,0.014017007390183847,0.19750455510981613,0.8736206920746745,0.7540502611367973,0.21152156250067272,0.5238498420843218,0.012448524208398698
