time,amplitude,gamma,temperature,total_energy,field_work,heat_work,energy_residual,incorrect_residual_without_field_work
0.6375000000000001,0.7454999999999999,0.1252665170114886,0.15942717685347216,-0.27420463899542075,0.020027867127056488,0.02550000000000002,-7.302838889167163e-14,0.02002786712698346
0.64375,0.74575,0.12542408618422704,0.15981400002360185,-0.27384144291987567,0.02014106320260212,0.02575000000000002,-7.358003095703225e-14,0.02014106320252854
0.65,0.746,0.12557920493062277,0.16019922383953256,-0.27348060175611544,0.020251904366363007,0.02600000000000002,-7.423922587790344e-14,0.020251904366288768
0.65625,0.74625,0.12573185830000816,0.16058288481170377,-0.27312213177225925,0.020360374350219795,0.02625000000000002,-7.483597075363946e-14,0.02036037435014496
0.6625000000000001,0.7464999999999999,0.12588203157933375,0.16096501852219403,-0.2727660490069492,0.02046645711553048,0.02650000000000002,-7.545006286413525e-14,0.02046645711545503
0.6687500000000001,0.74675,0.12602971029458632,0.16134565965549932,-0.2724123692679963,0.020570136854483854,0.02675000000000002,-7.592884654350485e-14,0.020570136854407926
0.675,0.747,0.12617488021218393,0.16172484202795132,-0.27206110813104656,0.020671397991434148,0.02700000000000002,-7.650130529057719e-14,0.020671397991357646
0.68125,0.74725,0.12631752734034773,0.1621025986158478,-0.2717122809382643,0.020770225184216912,0.02725000000000002,-7.698008896994679e-14,0.020770225184139932
0.6875,0.7474999999999999,0.12645763793045064,0.1624789615823624,-0.2713659027970358,0.020866603325446046,0.02750000000000002,-7.76601005725297e-14,0.020866603325368386
0.6937500000000001,0.74775,0.12659519847834239,0.16285396230329802,-0.2710219885786905,0.020960517543791975,0.02775000000000002,-7.824643710740986e-14,0.020960517543713728
0.7000000000000001,0.748,0.12673019572565103,0.1632276313917429,-0.270680552917242,0.021051953205240934,0.02800000000000002,-7.875297636239509e-14,0.02105195320516218
0.70625,0.74825,0.1268626166610609,0.1635999987216845,-0.2703416102081481,0.021140895914335347,0.02825000000000002,-7.926298506433227e-14,0.021140895914256084
0.7125,0.7484999999999999,0.12699244852156666,0.1639710934506497,-0.2700051746070888,0.021227331515395232,0.028500000000000022,-7.981115768274094e-14,0.02122733151531542
0.71875,0.74875,0.1271196787937033,0.16434094404136199,-0.2696712600287639,0.021311246093720638,0.028750000000000022,-8.033851361943789e-14,0.0213112460936403
0.7250000000000001,0.749,0.12724429521475245,0.1647095782825798,-0.2693398801457099,0.021392625976775066,0.029000000000000022,-8.078260282928795e-14,0.021392625976694283
0.7312500000000001,0.74925,0.12736628577392403,0.16507702330902185,-0.26901104838713585,0.021471457735349843,0.029250000000000023,-8.149383945443844e-14,0.02147145773526835
0.7375,0.7494999999999999,0.1274856387135141,0.16544330562051845,-0.2686847779377766,0.02154772818470942,0.029500000000000023,-8.183731470268185e-14,0.021547728184627583
0.74375,0.74975,0.12760234253003785,0.16580845110039022,-0.2683610817367691,0.02162142438571756,0.029750000000000023,-8.244793736622569e-14,0.02162142438563511
0.75,0.75,0.1277163859753386,0.1661724850330963,-0.2680399724765427,0.02169253364594438,0.030000000000000023,-8.28885571291238e-14,0.021692533645861493
0.7562500000000001,0.75025,0.12782775805767171,0.16653543212118918,-0.26772146260173335,0.02176104352075426,0.030250000000000023,-8.340897417191684e-14,0.02176104352067085
0.7625000000000001,0.7505,0.1279364480427641,0.16689731650160686,-0.26740556430811363,0.021826941814374473,0.030500000000000024,-8.390163563909425e-14,0.02182694181429057
