time,amplitude,temperature,total_energy,vacuum_energy,excitation_energy,converted_heat,energy_residual
1.96875,0.7588397078292456,0.2707381106303751,-0.30938198188720234,-0.4468297370294439,0.1374477551422415,0.06615142224015993,4.499567385352066e-12
1.9874999999999998,0.7599197337977678,0.2711570469879911,-0.30938198188718663,-0.4472812348379017,0.13789925295071506,0.06646247819186235,4.515277041150512e-12
2.00625,0.7609930917627435,0.27157204858971623,-0.30938198188717125,-0.4477282683505584,0.13834628646338717,0.06676970512663127,4.53065363004157e-12
2.025,0.7620598192479539,0.2719831595719074,-0.30938198188715604,-0.4481708810389398,0.1387888991517838,0.06707314810549365,4.545863685478935e-12
2.0437499999999997,0.763119953610715,0.2723904234337708,-0.30938198188714094,-0.44860911600492237,0.13922713411778143,0.06737285169727447,4.560962718613837e-12
2.0625,0.7641735320420374,0.2727938830501464,-0.3093819818871262,-0.4490430159824414,0.1396610340953152,0.06766885998326681,4.5757286848413514e-12
2.08125,0.7652205915667932,0.27319358068393285,-0.3093819818871115,-0.44947262333922894,0.14009064145211741,0.0679612165618716,4.5903836287664035e-12
2.1,0.7662611690438952,0.27358955799816864,-0.3093819818870972,-0.44989798007858195,0.14051599819148472,0.06824996455320659,4.604705505784068e-12
2.11875,0.767295301166483,0.27398185606777975,-0.30938198188708316,-0.45031912784115585,0.1409371459540727,0.06853514660368488,4.618749827045576e-12
2.1374999999999997,0.7683230244621198,0.27437051539100704,-0.30938198188706934,-0.4507361079067861,0.14135412601971678,0.06881680489056245,4.6325721037021594e-12
2.15625,0.7693443752929967,0.2747555759005237,-0.30938198188705557,-0.451148961196334,0.14176697930927842,0.06909498112645493,4.646338869207511e-12
2.175,0.770359389856147,0.2751370769742546,-0.309381981887042,-0.4515577282735569,0.14217574638651484,0.06936971656382337,4.659883590107938e-12
2.19375,0.7713681041836682,0.27551505744590793,-0.3093819818870287,-0.4519624493470007,0.14258046745997197,0.06964105199942904,4.67320626640344e-12
2.2125,0.7723705541429519,0.27588955561522766,-0.3093819818870156,-0.4523631642719146,0.142981182384899,0.06990902777875703,4.686306898094017e-12
2.2312499999999997,0.7733667754369229,0.2762606092579788,-0.3093819818870026,-0.45275991255218573,0.14337793066518315,0.07017368380040882,4.699296507482131e-12
2.25,0.7743568036042855,0.27662825563567234,-0.30938198188698984,-0.4531527333422945,0.14377075145530463,0.07043505952046361,4.712064072265321e-12
2.26875,0.7753406740197776,0.2769925315050405,-0.3093819818869774,-0.4535416654492873,0.1441596835623099,0.07069319395680841,4.724498570141122e-12
2.2875,0.7763184218944325,0.2773534731272692,-0.3093819818869651,-0.4539267473347674,0.14454476544780234,0.07094812569343692,4.736822045714462e-12
2.30625,0.7772900822758481,0.27771111627699707,-0.3093819818869529,-0.4543080171169027,0.14492603522994982,0.07119989288471712,4.749034498985338e-12
2.3249999999999997,0.7782556900484634,0.2780654962510879,-0.3093819818869409,-0.45468551257244855,0.14530353068550764,0.07144853325962759,4.76102490765129e-12
2.34375,0.7792152799338421,0.27841664787718456,-0.30938198188692917,-0.45505927113878575,0.14567728925185658,0.07169408412596251,4.7727377605610855e-12
2.3625,0.7801688864909629,0.27876460552205107,-0.30938198188691746,-0.45542932991597185,0.14604734802905442,0.07193658237450543,4.784450613470881e-12
2.38125,0.7811165441165171,0.2791094030997103,-0.309381981886906,-0.4557957256688068,0.14641374378190075,0.0721760644831717,4.79588591062452e-12
2.4,0.7820582870452119,0.2794510740793828,-0.3093819818868947,-0.4561584948289085,0.1467765129420138,0.07241256652111973,4.8072101854756966e-12
2.4187499999999997,0.7829941493500812,0.27978965149323476,-0.30938198188688365,-0.4565176734968021,0.14713569160991846,0.07264612415283093,4.818256904570717e-12
2.4375,0.7839241649428021,0.2801251679439396,-0.30938198188687266,-0.4568732974440179,0.14749131555714523,0.07287677264215851,4.829248112514506e-12
2.45625,0.7848483675740182,0.2804576556120596,-0.30938198188686183,-0.45722540211520013,0.1478434202283383,0.07310454685634506,4.840072787004601e-12
2.475,0.7857667908336677,0.2807871462632537,-0.30938198188685123,-0.4575740226302244,0.14819204074337317,0.073329481270009,4.8506754168897714e-12
2.49375,0.786679468151319,0.28111367125531656,-0.30938198188684074,-0.45791919378632306,0.14853721189948232,0.07355160996910005,4.861167024472479e-12
2.5124999999999997,0.7875864327965105,0.2814372615450533,-0.3093819818868303,-0.45826095006021855,0.14887896817338822,0.07377096665482355,4.871603120903956e-12
2.53125,0.7884877178790981,0.2817579476949963,-0.3093819818868202,-0.45859932561026356,0.14921734372344334,0.07398758464753381,4.8817061504280446e-12
2.55,0.7893833563496055,0.282075759879968,-0.3093819818868102,-0.45893435427858675,0.14955237239177654,0.07420149689059671,4.891698157649671e-12
2.56875,0.7902733809995823,0.2823907278934946,-0.3093819818868003,-0.4592660695932446,0.14988408770644435,0.07441273595422124,4.901634653720066e-12
2.5875,0.7911578244619661,0.28270288115407477,-0.30938198188679056,-0.4595945047703783,0.15021252288358775,0.07462133403926041,4.911349105185536e-12
2.6062499999999997,0.79203671921145,0.28301224871130853,-0.3093819818867809,-0.4599196927163737,0.1505377108295928,0.0748273229809815,4.921008045499775e-12
2.625,0.7929100975648553,0.2833188592518897,-0.30938198188677146,-0.46024166603002636,0.1508596841432549,0.07503073425280558,4.930444941209089e-12
2.64375,0.7937779916815086,0.28362274110546587,-0.30938198188676214,-0.4605604570047084,0.15117847511794627,0.07523159897001658,4.93977081461594e-12
2.6625,0.7946404335636246,0.28392392225037055,-0.3093819818867529,-0.4608760976305387,0.15149411574378577,0.07542994789343992,4.948985665720329e-12
2.68125,0.7954974550566924,0.28422243031923006,-0.3093819818867438,-0.4611886195965545,0.15180663770981065,0.07562581143309083,4.958089494522255e-12
2.6999999999999997,0.7963490878498676,0.28451829260445016,-0.3093819818867349,-0.4614980542928846,0.15211607240614972,0.07581921965179236,4.967026789870488e-12
2.71875,0.7971953634763673,0.28481153606358395,-0.3093819818867261,-0.4618044328129232,0.1524224509261971,0.07601020226876336,4.9757975517650266e-12
2.7375,0.7980363133138715,0.2851021873245869,-0.3093819818867174,-0.4621077859555043,0.1527258040687869,0.07619878866317625,4.984512802508334e-12
2.75625,0.7988719685849265,0.2853902726909597,-0.30938198188670896,-0.46240814422707605,0.15302616234036712,0.0763850078776851,4.992950497495485e-12
2.775,0.7997023603573542,0.2856758181467836,-0.3093819818867004,-0.4627055378438736,0.1533235559571732,0.07656888862192367,5.001499214785099e-12
2.7937499999999997,0.8005275195446644,0.28595884936165106,-0.3093819818866922,-0.4629999967340927,0.15361801484740056,0.07675045927597393,5.009714865167325e-12
2.8125,0.8013474769064716,0.2862393916954939,-0.30938198188668387,-0.46329155054005927,0.15390956865337538,0.07692974789380491,5.018041537852014e-12
2.83125,0.8021622630489151,0.2865174702033124,-0.30938198188667576,-0.46358022862039944,0.15419824673372365,0.07710678220668206,5.0261461659317774e-12
2.85,0.8029719084250835,0.2867931096398082,-0.3093819818866679,-0.4638660600522055,0.1544840781655376,0.0772815896265474,5.034028749406616e-12
2.86875,0.8037764433354421,0.2870663344639226,-0.30938198188666,-0.46414907363319957,0.15476709174653955,0.0774541972493703,5.041911332881455e-12
2.8874999999999997,0.8045758979282643,0.28733716884328386,-0.3093819818866522,-0.46442929788389437,0.15504731599724214,0.07762463185846936,5.049682894053831e-12
2.90625,0.8053703022000668,0.28760563665856564,-0.3093819818866446,-0.46470676104975006,0.15532477916310544,0.07779291992780518,5.057287921772513e-12
2.925,0.8061596859960468,0.2878717615077586,-0.309381981886637,-0.4649814911033271,0.15559950921669005,0.0779590876252444,5.064892949491195e-12
2.94375,0.8069440790105245,0.28813556671035784,-0.3093819818866296,-0.46525351574643514,0.15587153385980557,0.07812316081579503,5.072331443756184e-12
2.9625,0.8077235107873866,0.28839707531146785,-0.30938198188662236,-0.4655228624122767,0.15614088052565434,0.07828516506481331,5.0795478934162475e-12
2.9812499999999997,0.808498010720535,0.288656310085828,-0.30938198188661514,-0.46578955826758617,0.15640757638097105,0.07844512564118207,5.086764343076311e-12
3.0,0.8092676080543366,0.2889132935417597,-0.30938198188660804,-0.46605363021476376,0.15667164832815572,0.07860306752046087,5.093869770433912e-12
3.01875,0.8100323318840776,0.28916804792503786,-0.30938198188660104,-0.4663151048940031,0.15693312300740206,0.07875901538800807,5.1008641754890505e-12
3.0375,0.8107922111564198,0.28942059522268837,-0.3093819818865941,-0.46657400868541365,0.15719202679881955,0.07891299364207488,5.107803069392958e-12
