comparison,family,cell,time,absolute,reference_norm,relative_percent,original_norm_score,comparison_defined,roundoff_limited
one_time_320_vs_1280,phonon_energy,all,0.5750000000000001,8.001441453853175e-09,0.13783626748551642,5.805033464573431e-06,5.805033464573431e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.5750000000000001,8.001441453853175e-09,0.13783626748551642,5.805033464573431e-06,5.805033464573431e-08,True,False
one_time_320_vs_1280,escape,all,0.5750000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.5750000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.5750000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.5750000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.5750000000000001,8.001444052468942e-09,0.014057358322144557,5.6919969379056574e-05,5.691996937905657e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.5750000000000001,8.001444052468942e-09,0.014057358322144557,5.6919969379056574e-05,5.691996937905657e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.5750000000000001,3.797160572083236e-09,0.023880361864682197,1.5900766469117193e-05,1.590076646911719e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.5750000000000001,3.797160572083236e-09,0.023880361864682197,1.5900766469117193e-05,1.590076646911719e-07,True,False
one_time_320_vs_1280,transport,all,0.5750000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.5750000000000001,1.416168920365019e-08,0.49532635965071575,2.859062298569461e-06,2.8590622985694613e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.5750000000000001,1.416168920365019e-08,0.49532635965071575,2.859062298569461e-06,2.8590622985694613e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.5750000000000001,8.028260634198557e-07,0.05480515219401738,0.0014648733399694736,1.4648733399694735e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.5750000000000001,8.028260634198557e-07,0.05480515219401738,0.0014648733399694736,1.4648733399694735e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.58125,1.9205136370104015e-09,0.7009155329951661,2.740007242818011e-07,2.740007242818011e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.58125,1.9205136370104015e-09,0.7009155329951661,2.740007242818011e-07,2.740007242818011e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.58125,1.4992703745164704e-08,0.5060015306710551,2.962975966748856e-06,2.962975966748856e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.58125,1.4992703745164704e-08,0.5060015306710551,2.962975966748856e-06,2.962975966748856e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.58125,1.4035969608805487e-08,0.08577418099026068,1.6363863165769213e-05,1.6363863165769214e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.58125,1.4035969608805487e-08,0.08577418099026068,1.6363863165769213e-05,1.6363863165769214e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.58125,8.096846915162104e-09,0.13774666265533667,5.878071206285164e-06,5.878071206285164e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.58125,8.096846915162104e-09,0.13774666265533667,5.878071206285164e-06,5.878071206285164e-08,True,False
one_time_320_vs_1280,escape,all,0.58125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.58125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.58125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.58125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.58125,8.096849506838977e-09,0.014146963152324306,5.723383470825459e-05,5.723383470825459e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.58125,8.096849506838977e-09,0.014146963152324306,5.723383470825459e-05,5.723383470825459e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.58125,3.797828780627288e-09,0.023964582328535097,1.58476735732846e-05,1.58476735732846e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.58125,3.797828780627288e-09,0.023964582328535097,1.58476735732846e-05,1.58476735732846e-07,True,False
one_time_320_vs_1280,transport,all,0.58125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.58125,1.4184174980569596e-08,0.495598708560941,2.8620282368684678e-06,2.8620282368684677e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.58125,1.4184174980569596e-08,0.495598708560941,2.8620282368684678e-06,2.8620282368684677e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.58125,8.046329360150899e-07,0.05481667837309857,0.001467861533926809,1.467861533926809e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.58125,8.046329360150899e-07,0.05481667837309857,0.001467861533926809,1.467861533926809e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.5875,1.89613524881338e-09,0.7015453850882769,2.70279769365853e-07,2.7027976936585297e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.5875,1.89613524881338e-09,0.7015453850882769,2.70279769365853e-07,2.7027976936585297e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.5875,1.4939791737056396e-08,0.5064036533549502,2.9501745570118835e-06,2.9501745570118835e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.5875,1.4939791737056396e-08,0.5064036533549502,2.9501745570118835e-06,2.9501745570118835e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.5875,1.3996742875832524e-08,0.08586278878446368,1.6301290784961253e-05,1.6301290784961255e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.5875,1.3996742875832524e-08,0.08586278878446368,1.6301290784961253e-05,1.6301290784961255e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.5875,8.041965343652535e-09,0.13765805486138089,5.841986763324998e-06,5.841986763324998e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.5875,8.041965343652535e-09,0.13765805486138089,5.841986763324998e-06,5.841986763324998e-08,True,False
one_time_320_vs_1280,escape,all,0.5875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.5875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.5875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.5875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.5875,8.041967900634939e-09,0.014235570946280075,5.649206435753391e-05,5.649206435753391e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.5875,8.041967900634939e-09,0.014235570946280075,5.649206435753391e-05,5.649206435753391e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.5875,3.798327846693539e-09,0.02404712062079439,1.5795354074154687e-05,1.579535407415469e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.5875,3.798327846693539e-09,0.02404712062079439,1.5795354074154687e-05,1.579535407415469e-07,True,False
one_time_320_vs_1280,transport,all,0.5875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.5875,1.420853060442506e-08,0.49586675018273085,2.865392890164364e-06,2.8653928901643643e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.5875,1.420853060442506e-08,0.49586675018273085,2.865392890164364e-06,2.8653928901643643e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.5875,8.034546578876462e-07,0.05482853882882009,0.0014653949841634628,1.4653949841634628e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.5875,8.034546578876462e-07,0.05482853882882009,0.0014653949841634628,1.4653949841634628e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.59375,1.871727994817718e-09,0.7021688189737293,2.665638154587075e-07,2.6656381545870752e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.59375,1.871727994817718e-09,0.7021688189737293,2.665638154587075e-07,2.6656381545870752e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.59375,1.4934958270096388e-08,0.5068010878917649,2.9469073028679006e-06,2.9469073028679004e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.59375,1.4934958270096388e-08,0.5068010878917649,2.9469073028679006e-06,2.9469073028679004e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.59375,1.4005556048246603e-08,0.08595040753252747,1.6294926865758345e-05,1.6294926865758345e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.59375,1.4005556048246603e-08,0.08595040753252747,1.6294926865758345e-05,1.6294926865758345e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.59375,8.035437426556769e-09,0.1375704361135583,5.840962385205984e-06,5.840962385205984e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.59375,8.035437426556769e-09,0.1375704361135583,5.840962385205984e-06,5.840962385205984e-08,True,False
one_time_320_vs_1280,escape,all,0.59375,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.59375,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.59375,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.59375,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.59375,8.035440068540622e-09,0.014323189694102605,5.610091215819836e-05,5.610091215819836e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.59375,8.035440068540622e-09,0.014323189694102605,5.610091215819836e-05,5.610091215819836e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.59375,3.798739888621894e-09,0.024128011948470404,1.5744106463204545e-05,1.5744106463204546e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.59375,3.798739888621894e-09,0.024128011948470404,1.5744106463204545e-05,1.5744106463204546e-07,True,False
one_time_320_vs_1280,transport,all,0.59375,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.59375,1.4185830953655225e-08,0.4961305550723803,2.8592939516869023e-06,2.8592939516869024e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.59375,1.4185830953655225e-08,0.4961305550723803,2.8592939516869023e-06,2.8592939516869024e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.59375,8.014576076866779e-07,0.054840730095523524,0.001461427676638642,1.461427676638642e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.59375,8.014576076866779e-07,0.054840730095523524,0.001461427676638642,1.461427676638642e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.6000000000000001,1.8465473594631021e-09,0.7027859072235064,2.6274678255263396e-07,2.6274678255263395e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.6000000000000001,1.8465473594631021e-09,0.7027859072235064,2.6274678255263396e-07,2.6274678255263395e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.6000000000000001,1.4937100112355495e-08,0.5071938893193967,2.945047333357976e-06,2.9450473333579757e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.6000000000000001,1.4937100112355495e-08,0.5071938893193967,2.945047333357976e-06,2.9450473333579757e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.6000000000000001,1.4021675431852287e-08,0.08603704147689434,1.6297254288570435e-05,1.6297254288570436e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.6000000000000001,1.4021675431852287e-08,0.08603704147689434,1.6297254288570435e-05,1.6297254288570436e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.6000000000000001,8.036651205634016e-09,0.13748380216942638,5.84552585746076e-06,5.8455258574607596e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.6000000000000001,8.036651205634016e-09,0.13748380216942638,5.84552585746076e-06,5.8455258574607596e-08,True,False
one_time_320_vs_1280,escape,all,0.6000000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.6000000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.6000000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.6000000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.6000000000000001,8.036653870169275e-09,0.014409823638234464,5.577204879069533e-05,5.577204879069533e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.6000000000000001,8.036653870169275e-09,0.014409823638234464,5.577204879069533e-05,5.577204879069533e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.6000000000000001,3.798841366475791e-09,0.0242072907475908,1.5692963768999494e-05,1.5692963768999494e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.6000000000000001,3.798841366475791e-09,0.0242072907475908,1.5692963768999494e-05,1.5692963768999494e-07,True,False
one_time_320_vs_1280,transport,all,0.6000000000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.6000000000000001,1.4159132458349658e-08,0.49639019055672257,2.852419876079661e-06,2.852419876079661e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.6000000000000001,1.4159132458349658e-08,0.49639019055672257,2.852419876079661e-06,2.852419876079661e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.6000000000000001,8.038762822145513e-07,0.05485324968671157,0.001465503478473571,1.4655034784735711e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.6000000000000001,8.038762822145513e-07,0.05485324968671157,0.001465503478473571,1.4655034784735711e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.6062500000000001,1.8211118169020324e-09,0.7033967214951009,2.5890251706479076e-07,2.5890251706479077e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.6062500000000001,1.8211118169020324e-09,0.7033967214951009,2.5890251706479076e-07,2.5890251706479077e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.6062500000000001,1.47572701836296e-08,0.5075821181850041,2.9073660507186848e-06,2.907366050718685e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.6062500000000001,1.47572701836296e-08,0.5075821181850041,2.9073660507186848e-06,2.907366050718685e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.6062500000000001,1.3855896208170293e-08,0.08612270116853477,1.6088552751098096e-05,1.6088552751098097e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.6062500000000001,1.3855896208170293e-08,0.08612270116853477,1.6088552751098096e-05,1.6088552751098097e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.6062500000000001,7.85632592315011e-09,0.1373981424780157,5.717927317981868e-06,5.717927317981868e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.6062500000000001,7.85632592315011e-09,0.1373981424780157,5.717927317981868e-06,5.717927317981868e-08,True,False
one_time_320_vs_1280,escape,all,0.6062500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.6062500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.6062500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.6062500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.6062500000000001,7.85632861370622e-09,0.014495483329645113,5.419845916858133e-05,5.419845916858133e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.6062500000000001,7.85632861370622e-09,0.014495483329645113,5.419845916858133e-05,5.419845916858133e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.6062500000000001,3.798783652225746e-09,0.02428499070032857,1.5642516396657915e-05,1.5642516396657914e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.6062500000000001,3.798783652225746e-09,0.02428499070032857,1.5642516396657915e-05,1.5642516396657914e-07,True,False
one_time_320_vs_1280,transport,all,0.6062500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.6062500000000001,1.4118212417121116e-08,0.4966457258587103,2.842712960573746e-06,2.8427129605737462e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.6062500000000001,1.4118212417121116e-08,0.4966457258587103,2.842712960573746e-06,2.8427129605737462e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.6062500000000001,8.026472335229309e-07,0.05486609353659626,0.0014629203243485102,1.4629203243485101e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.6062500000000001,8.026472335229309e-07,0.05486609353659626,0.0014629203243485102,1.4629203243485101e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.6125,1.795724346997929e-09,0.7040013325402749,2.5507399830030835e-07,2.5507399830030835e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.6125,1.795724346997929e-09,0.7040013325402749,2.5507399830030835e-07,2.5507399830030835e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.6125,1.4721792118699284e-08,0.5079658355110961,2.898185486015368e-06,2.8981854860153677e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.6125,1.4721792118699284e-08,0.5079658355110961,2.898185486015368e-06,2.8981854860153677e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.6125,1.3834392242895177e-08,0.08620739842109565,1.6047801576517345e-05,1.6047801576517345e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.6125,1.3834392242895177e-08,0.08620739842109565,1.6047801576517345e-05,1.6047801576517345e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.6125,7.820582292872302e-09,0.1373134452256797,5.695423547212647e-06,5.695423547212647e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.6125,7.820582292872302e-09,0.1373134452256797,5.695423547212647e-06,5.695423547212647e-08,True,False
one_time_320_vs_1280,escape,all,0.6125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.6125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.6125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.6125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.6125,7.820585038939565e-09,0.014580180581981083,5.363846486650951e-05,5.363846486650951e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.6125,7.820585038939565e-09,0.014580180581981083,5.363846486650951e-05,5.363846486650951e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.6125,3.798668681692652e-09,0.024361144750975824,1.5593145234032935e-05,1.5593145234032936e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.6125,3.798668681692652e-09,0.024361144750975824,1.5593145234032935e-05,1.5593145234032936e-07,True,False
one_time_320_vs_1280,transport,all,0.6125,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.6125,1.4134879080860152e-08,0.4968972296663202,2.8446282726011777e-06,2.8446282726011778e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.6125,1.4134879080860152e-08,0.4968972296663202,2.8446282726011777e-06,2.8446282726011778e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.6125,8.042280950931408e-07,0.05487925727102621,0.00146545003537746,1.46545003537746e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.6125,8.042280950931408e-07,0.05487925727102621,0.00146545003537746,1.46545003537746e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.61875,1.7702057597546172e-09,0.7045998102216582,2.512356282352294e-07,2.5123562823522942e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.61875,1.7702057597546172e-09,0.7045998102216582,2.512356282352294e-07,2.5123562823522942e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.61875,1.4778741230792036e-08,0.5083450980558412,2.9072260728613554e-06,2.9072260728613553e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.61875,1.4778741230792036e-08,0.5083450980558412,2.9072260728613554e-06,2.9072260728613553e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.61875,1.390532805567446e-08,0.08629114155554168,1.611443284328813e-05,1.611443284328813e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.61875,1.390532805567446e-08,0.08629114155554168,1.611443284328813e-05,1.611443284328813e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.61875,7.877572261172361e-09,0.13722970209145322,5.740428013115233e-06,5.740428013115233e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.61875,7.877572261172361e-09,0.13722970209145322,5.740428013115233e-06,5.740428013115233e-08,True,False
one_time_320_vs_1280,escape,all,0.61875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.61875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.61875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.61875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.61875,7.877574927442343e-09,0.014663923716207566,5.3720784967910815e-05,5.372078496791081e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.61875,7.877574927442343e-09,0.014663923716207566,5.3720784967910815e-05,5.372078496791081e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.61875,3.798452399839114e-09,0.02443578512393322,1.5544630060274935e-05,1.5544630060274934e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.61875,3.798452399839114e-09,0.02443578512393322,1.5544630060274935e-05,1.5544630060274934e-07,True,False
one_time_320_vs_1280,transport,all,0.61875,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.61875,1.4157242215931163e-08,0.49714476769527605,2.847710191452486e-06,2.847710191452486e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.61875,1.4157242215931163e-08,0.49714476769527605,2.847710191452486e-06,2.847710191452486e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.61875,8.023398503056232e-07,0.05489273741105796,0.0014616502804321696,1.4616502804321696e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.61875,8.023398503056232e-07,0.05489273741105796,0.0014616502804321696,1.4616502804321696e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.625,1.74408909536794e-09,0.7051922235261396,2.4732109021949403e-07,2.4732109021949406e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.625,1.74408909536794e-09,0.7051922235261396,2.4732109021949403e-07,2.4732109021949406e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.625,1.4710467399758897e-08,0.5087199611509061,2.8916631001619376e-06,2.8916631001619376e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.625,1.4710467399758897e-08,0.5087199611509061,2.8916631001619376e-06,2.8916631001619376e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.625,1.3851283842125639e-08,0.08637393822408351,1.603641576026171e-05,1.6036415760261707e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.625,1.3851283842125639e-08,0.08637393822408351,1.603641576026171e-05,1.6036415760261707e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.625,7.80995745852664e-09,0.13714690542312533,5.6945925498146505e-06,5.694592549814651e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.625,7.80995745852664e-09,0.13714690542312533,5.6945925498146505e-06,5.694592549814651e-08,True,False
one_time_320_vs_1280,escape,all,0.625,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.625,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.625,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.625,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.625,7.809960261839777e-09,0.014746720384535382,5.296065876471042e-05,5.296065876471042e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.625,7.809960261839777e-09,0.014746720384535382,5.296065876471042e-05,5.296065876471042e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.625,3.797997884941173e-09,0.02450894334045999,1.5496375474789815e-05,1.5496375474789816e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.625,3.797997884941173e-09,0.02450894334045999,1.5496375474789815e-05,1.5496375474789816e-07,True,False
one_time_320_vs_1280,transport,all,0.625,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.625,1.4142610892845033e-08,0.49738840407941415,2.8433736646958485e-06,2.8433736646958485e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.625,1.4142610892845033e-08,0.49738840407941415,2.8433736646958485e-06,2.8433736646958485e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.625,8.001525835804171e-07,0.05490653066821316,0.0014572994757500613,1.4572994757500614e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.625,8.001525835804171e-07,0.05490653066821316,0.0014572994757500613,1.4572994757500614e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.6312500000000001,1.71806924242901e-09,0.7057786405767781,2.434289086766589e-07,2.434289086766589e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.6312500000000001,1.71806924242901e-09,0.7057786405767781,2.434289086766589e-07,2.434289086766589e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.6312500000000001,1.4737815745569094e-08,0.5090904801214232,2.894930532202051e-06,2.894930532202051e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.6312500000000001,1.4737815745569094e-08,0.5090904801214232,2.894930532202051e-06,2.894930532202051e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.6312500000000001,1.3892762384948298e-08,0.08645579681712062,1.6069208655072104e-05,1.6069208655072104e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.6312500000000001,1.3892762384948298e-08,0.08645579681712062,1.6069208655072104e-05,1.6069208655072104e-07,True,False
one_time_320_vs_1280,phonon_energy,all,0.6312500000000001,7.838138083027246e-09,0.1370650468302972,5.718553536651683e-06,5.7185535366516835e-08,True,False
one_time_320_vs_1280,phonon_energy,0,0.6312500000000001,7.838138083027246e-09,0.1370650468302972,5.718553536651683e-06,5.7185535366516835e-08,True,False
one_time_320_vs_1280,escape,all,0.6312500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,escape,0,0.6312500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,all,0.6312500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,input,0,0.6312500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electron_to_phonon,all,0.6312500000000001,7.838140893279277e-09,0.014828578977363494,5.285834135047302e-05,5.285834135047302e-07,True,False
one_time_320_vs_1280,electron_to_phonon,0,0.6312500000000001,7.838140893279277e-09,0.014828578977363494,5.285834135047302e-05,5.285834135047302e-07,True,False
one_time_320_vs_1280,condensate_heat,all,0.6312500000000001,3.797506031855136e-09,0.0245806502345773,1.5449168332061574e-05,1.5449168332061575e-07,True,False
one_time_320_vs_1280,condensate_heat,0,0.6312500000000001,3.797506031855136e-09,0.0245806502345773,1.5449168332061574e-05,1.5449168332061575e-07,True,False
one_time_320_vs_1280,transport,all,0.6312500000000001,0.0,0.0,,0.0,True,True
one_time_320_vs_1280,electronic_population,all,0.6312500000000001,1.415432659870714e-08,0.49762820222352877,2.844357802765604e-06,2.844357802765604e-08,True,False
one_time_320_vs_1280,electronic_population,0,0.6312500000000001,1.415432659870714e-08,0.49762820222352877,2.844357802765604e-06,2.844357802765604e-08,True,False
one_time_320_vs_1280,phonon_population,all,0.6312500000000001,8.007434167692274e-07,0.05492063360535428,0.0014580010538901757,1.4580010538901758e-05,True,False
one_time_320_vs_1280,phonon_population,0,0.6312500000000001,8.007434167692274e-07,0.05492063360535428,0.0014580010538901757,1.4580010538901758e-05,True,False
one_time_320_vs_1280,amplitudes,all,0.6375000000000001,1.691611295484563e-09,0.7063591286463895,2.39483178864869e-07,2.39483178864869e-09,True,False
one_time_320_vs_1280,amplitudes,0,0.6375000000000001,1.691611295484563e-09,0.7063591286463895,2.39483178864869e-07,2.39483178864869e-09,True,False
one_time_320_vs_1280,excitation_energy,all,0.6375000000000001,1.4597918540637522e-08,0.5094567068311445,2.865389412858567e-06,2.865389412858567e-08,True,False
one_time_320_vs_1280,excitation_energy,0,0.6375000000000001,1.4597918540637522e-08,0.5094567068311445,2.865389412858567e-06,2.865389412858567e-08,True,False
one_time_320_vs_1280,electron_energy,all,0.6375000000000001,1.3767159134925322e-08,0.08653672299469917,1.5909036832569492e-05,1.590903683256949e-07,True,False
one_time_320_vs_1280,electron_energy,0,0.6375000000000001,1.3767159134925322e-08,0.08653672299469917,1.5909036832569492e-05,1.590903683256949e-07,True,False
