t_s,Ib_A,Is_A,vc_V,Vload_V,Vnode_V,Vdev_V,Ucircuit_J,Vload_simple_V
9.914999999999999779e-09,2.000059253434274999e-05,2.277972159340552514e-05,1.331547798441886754e-04,-1.389564529531387576e-04,-5.801673108950082276e-06,0.000000000000000000e+00,2.034929392115365253e-16,1.074037777118452830e-16
9.920000000000000485e-09,2.000059191631369473e-05,2.277682226993896352e-05,1.330158958714756359e-04,-1.388115176812634399e-04,-5.795621809787804019e-06,0.000000000000000000e+00,2.034904180927628569e-16,1.048626788700823820e-16
9.925000000000001192e-09,2.000059129892925864e-05,2.277392597054379234e-05,1.328771567584356814e-04,-1.386667335807266715e-04,-5.789576822290990127e-06,0.000000000000000000e+00,2.034879016133717045e-16,1.023215800283194810e-16
9.930000000000000244e-09,2.000059068218876750e-05,2.277103269206582354e-05,1.327385623539762945e-04,-1.385221004938527950e-04,-5.783538139876500533e-06,0.000000000000000000e+00,2.034853897643337664e-16,9.978048118655657994e-17
9.935000000000000951e-09,2.000059006609155384e-05,2.276814243135416230e-05,1.326001125071626008e-04,-1.383776182631304367e-04,-5.777505755967835910e-06,0.000000000000000000e+00,2.034828825366378350e-16,9.723938234479367893e-17
9.940000000000001657e-09,2.000058945063694680e-05,2.276525518526120032e-05,1.324618070672170707e-04,-1.382332867312126691e-04,-5.771479663995598454e-06,0.000000000000000000e+00,2.034803799212909207e-16,9.486769009248163798e-17
9.945000000000000709e-09,2.000058883582427554e-05,2.276237095064260221e-05,1.323236458835196007e-04,-1.380891057409163337e-04,-5.765459857396732944e-06,0.000000000000000000e+00,2.034778819093179558e-16,9.249599784016959703e-17
9.949999999999999762e-09,2.000058822165287260e-05,2.275948972435732587e-05,1.321856288056070530e-04,-1.379450751352226639e-04,-5.759446329615610944e-06,0.000000000000000000e+00,2.034753884917621150e-16,9.012430558785755608e-17
9.955000000000000468e-09,2.000058760812206373e-05,2.275661150326760551e-05,1.320477556831732276e-04,-1.378011947572770957e-04,-5.753439074103868173e-06,0.000000000000000000e+00,2.034728996596843222e-16,8.792201992499637520e-17
9.960000000000001175e-09,2.000058699523118825e-05,2.275373628423893132e-05,1.319100263660688088e-04,-1.376574644503871534e-04,-5.747438084318344520e-06,0.000000000000000000e+00,2.034704154041637687e-16,8.571973426213519431e-17
9.965000000000000227e-09,2.000058638297956854e-05,2.275086406414008339e-05,1.317724407043009314e-04,-1.375138840580257559e-04,-5.741443353724824542e-06,0.000000000000000000e+00,2.034679357162971729e-16,8.351744859927401343e-17
9.970000000000000933e-09,2.000058577136654730e-05,2.274799483984309441e-05,1.316349985480333429e-04,-1.373704534238273417e-04,-5.735454875793998810e-06,0.000000000000000000e+00,2.034654605871996686e-16,8.148456952586369262e-17
9.975000000000001640e-09,2.000058516039145029e-05,2.274512860822326660e-05,1.314976997475859432e-04,-1.372271723915908224e-04,-5.729472644004879149e-06,0.000000000000000000e+00,2.034629900080037441e-16,7.945169045245337180e-17
9.980000000000000692e-09,2.000058455005362021e-05,2.274226536615915143e-05,1.313605441534348116e-04,-1.370840408052765745e-04,-5.723496651841762867e-06,0.000000000000000000e+00,2.034605239698601059e-16,7.741881137904305099e-17
9.984999999999999744e-09,2.000058394035238621e-05,2.273940511053256988e-05,1.312235316162120168e-04,-1.369410585090091769e-04,-5.717526892797160105e-06,0.000000000000000000e+00,2.034580624639370122e-16,7.555533889508359024e-17
9.990000000000000451e-09,2.000058333128708761e-05,2.273654783822858541e-05,1.310866619867053190e-04,-1.367982253470748902e-04,-5.711563360369571220e-06,0.000000000000000000e+00,2.034556054814205943e-16,7.369186641112412950e-17
9.995000000000001157e-09,2.000058272285706371e-05,2.273369354613551406e-05,1.309499351158582240e-04,-1.366555411639225239e-04,-5.705606048064299938e-06,0.000000000000000000e+00,2.034531530135146092e-16,7.199780051661552882e-17
1.000000000000000021e-08,2.000058211506164368e-05,2.273084223114491432e-05,1.308133508547696582e-04,-1.365130058041635181e-04,-5.699654949393859931e-06,0.000000000000000000e+00,2.034507050514404648e-16,7.013432803265606807e-17
1.000500000000000092e-08,2.000058150790017360e-05,2.272799389015159050e-05,1.306769090546938325e-04,-1.363706191125708587e-04,-5.693710057877026135e-06,0.000000000000000000e+00,2.034482615864374418e-16,6.844026213814746740e-17
1.001000000000000162e-08,2.000058090137198262e-05,2.272514852005358600e-05,1.305406095670401346e-04,-1.362283809340801620e-04,-5.687771367040027381e-06,0.000000000000000000e+00,2.034458226097620278e-16,6.674619624363886672e-17
1.001500000000000067e-08,2.000058029547642361e-05,2.272230611775218322e-05,1.304044522433729658e-04,-1.360862911137879672e-04,-5.681838870415001396e-06,0.000000000000000000e+00,2.034433881126887802e-16,6.505213034913026604e-17
1.001999999999999973e-08,2.000057969021282910e-05,2.271946668015187995e-05,1.302684369354114701e-04,-1.359443494969525491e-04,-5.675912561541079015e-06,0.000000000000000000e+00,2.034409580865093648e-16,6.352747104407252543e-17
1.002500000000000209e-08,2.000057908558053842e-05,2.271663020416042655e-05,1.301325634950294531e-04,-1.358025559289944065e-04,-5.669992433964953383e-06,0.000000000000000000e+00,2.034385325225330982e-16,6.200281173901478482e-17
1.003000000000000114e-08,2.000057848157889764e-05,2.271379668668877856e-05,1.299968317742553005e-04,-1.356609102554940391e-04,-5.664078481238738654e-06,0.000000000000000000e+00,2.034361114120867754e-16,6.047815243395704421e-17
1.003500000000000019e-08,2.000057787820724948e-05,2.271096612465112042e-05,1.298612416252716798e-04,-1.355194123221935471e-04,-5.658170696921867348e-06,0.000000000000000000e+00,2.034336947465146939e-16,5.895349312889930360e-17
1.004000000000000090e-08,2.000057727546492985e-05,2.270813851496485868e-05,1.297257929004155136e-04,-1.353780619749964413e-04,-5.652269074580927718e-06,0.000000000000000000e+00,2.034312825171783091e-16,5.742883382384156299e-17
1.004500000000000160e-08,2.000057667335128486e-05,2.270531385455061522e-05,1.295904854521775997e-04,-1.352368590599665045e-04,-5.646373607788904812e-06,0.000000000000000000e+00,2.034288747154565548e-16,5.607358110823468245e-17
1.005000000000000066e-08,2.000057607186566058e-05,2.270249214033221710e-05,1.294553191332027469e-04,-1.350958034233278190e-04,-5.640484290125072049e-06,0.000000000000000000e+00,2.034264713327458179e-16,5.471832839262780190e-17
1.005499999999999971e-08,2.000057547100739973e-05,2.269967336923670332e-05,1.293202937962893413e-04,-1.349548949114651728e-04,-5.634601115175831478e-06,0.000000000000000000e+00,2.034240723604595201e-16,5.336307567702092136e-17
1.006000000000000207e-08,2.000057487077585517e-05,2.269685753819432485e-05,1.291854092943893733e-04,-1.348141333709234908e-04,-5.628724076534117465e-06,0.000000000000000000e+00,2.034216777900286845e-16,5.200782296141404082e-17
1.006500000000000112e-08,2.000057427117036621e-05,2.269404464413852086e-05,1.290506654806081394e-04,-1.346735186484077258e-04,-5.622853167799586431e-06,0.000000000000000000e+00,2.034192876129011715e-16,5.065257024580716028e-17
1.007000000000000017e-08,2.000057367219028234e-05,2.269123468400593573e-05,1.289160622082042695e-04,-1.345330505907826695e-04,-5.616988382578400009e-06,0.000000000000000000e+00,2.034169018205421715e-16,4.946672411965113980e-17
1.007500000000000088e-08,2.000057307383494963e-05,2.268842765473641897e-05,1.287815993305892659e-04,-1.343927290450734667e-04,-5.611129714484200826e-06,0.000000000000000000e+00,2.034145204044340576e-16,4.828087799349511933e-17
1.008000000000000159e-08,2.000057247610371420e-05,2.268562355327299142e-05,1.286472767013277475e-04,-1.342525538584638542e-04,-5.605277157136106733e-06,0.000000000000000000e+00,2.034121433560762126e-16,4.709503186733909885e-17
1.008500000000000064e-08,2.000057187899593228e-05,2.268282237656188245e-05,1.285130941741369074e-04,-1.341125248782975155e-04,-5.599430704160608153e-06,0.000000000000000000e+00,2.034097706669852509e-16,4.590918574118307838e-17
1.008999999999999969e-08,2.000057128251094658e-05,2.268002412155249275e-05,1.283790516028865132e-04,-1.339726419520773223e-04,-5.593590349190809144e-06,0.000000000000000000e+00,2.034074023286946244e-16,4.489274620447791797e-17
1.009500000000000205e-08,2.000057068664811335e-05,2.267722878519741123e-05,1.282451488415988525e-04,-1.338329049274649004e-04,-5.587756085866047925e-06,0.000000000000000000e+00,2.034050383327550163e-16,4.370690007832189750e-17
1.010000000000000110e-08,2.000057009140678209e-05,2.267443636445240824e-05,1.281113857444484349e-04,-1.336933136522813076e-04,-5.581927907832872661e-06,0.000000000000000000e+00,2.034026786707338735e-16,4.269046054161673709e-17
1.010500000000000016e-08,2.000056949678629886e-05,2.267164685627642205e-05,1.279777621657618295e-04,-1.335538679745061662e-04,-5.576105808744336728e-06,0.000000000000000000e+00,2.034003233342156277e-16,4.167402100491157668e-17
1.011000000000000086e-08,2.000056890278602333e-05,2.266886025763156562e-05,1.278442779600175562e-04,-1.334145677422771212e-04,-5.570289782259565036e-06,0.000000000000000000e+00,2.033979723148017206e-16,4.065758146820641628e-17
1.011500000000000157e-08,2.000056830940530496e-05,2.266607656548311978e-05,1.277109329818459774e-04,-1.332754128038907344e-04,-5.564479822044756914e-06,0.000000000000000000e+00,2.033956256041102587e-16,3.964114193150125587e-17
1.012000000000000062e-08,2.000056771664350340e-05,2.266329577679952653e-05,1.275777270860290271e-04,-1.331364030078011562e-04,-5.558675921772129012e-06,0.000000000000000000e+00,2.033932831937765059e-16,3.862470239479609546e-17
1.012499999999999967e-08,2.000056712449996475e-05,2.266051788855240589e-05,1.274446601275000480e-04,-1.329975382026220504e-04,-5.552878075122002393e-06,0.000000000000000000e+00,2.033909450754520953e-16,3.760826285809093505e-17
1.013000000000000204e-08,2.000056653297404525e-05,2.265774289771652211e-05,1.273117319613438459e-04,-1.328588182371238566e-04,-5.547086275780010707e-06,0.000000000000000000e+00,2.033886112408056942e-16,3.676122991083663472e-17
1.013500000000000109e-08,2.000056594206510793e-05,2.265497080126979376e-05,1.271789424427962559e-04,-1.327202429602343048e-04,-5.541300517438048877e-06,0.000000000000000000e+00,2.033862816815226841e-16,3.591419696358233438e-17
1.014000000000000014e-08,2.000056535177250228e-05,2.265220159619329716e-05,1.270462914272441697e-04,-1.325818122210397439e-04,-5.535520793795574131e-06,0.000000000000000000e+00,2.033839563893050864e-16,3.489775742687717397e-17
1.014500000000000085e-08,2.000056476209558456e-05,2.264943527947125960e-05,1.269137787702252372e-04,-1.324435258687837590e-04,-5.529747098558521808e-06,0.000000000000000000e+00,2.033816353558714640e-16,3.405072447962287363e-17
1.015000000000000155e-08,2.000056417303371439e-05,2.264667184809104916e-05,1.267814043274278124e-04,-1.323053837528667383e-04,-5.523979425438925884e-06,0.000000000000000000e+00,2.033793185729571923e-16,3.320369153236857329e-17
1.015500000000000060e-08,2.000056358458625482e-05,2.264391129904317810e-05,1.266491679546908721e-04,-1.321673857228461706e-04,-5.518217768155298441e-06,0.000000000000000000e+00,2.033770060323143115e-16,3.235665858511427295e-17
1.015999999999999966e-08,2.000056299675255871e-05,2.264115362932130288e-05,1.265170695080036366e-04,-1.320295316284372149e-04,-5.512462120433578349e-06,0.000000000000000000e+00,2.033746977257111567e-16,3.167903222731083268e-17
1.016500000000000202e-08,2.000056240953198571e-05,2.263839883592220042e-05,1.263851088435055149e-04,-1.318918213195107488e-04,-5.506712476005233906e-06,0.000000000000000000e+00,2.033723936449326043e-16,3.083199928005653234e-17
1.017000000000000107e-08,2.000056182292390562e-05,2.263564691584579183e-05,1.262532858174861055e-04,-1.317542546460943171e-04,-5.500968828608211519e-06,0.000000000000000000e+00,2.033700937817803928e-16,3.015437292225309207e-17
1.017500000000000012e-08,2.000056123692767131e-05,2.263289786609512546e-05,1.261216002863847893e-04,-1.316168314583727008e-04,-5.495231171987911487e-06,0.000000000000000000e+00,2.033677981280722349e-16,2.930733997499879173e-17
1.018000000000000083e-08,2.000056065154264581e-05,2.263015168367638031e-05,1.259900521067906754e-04,-1.314795516066867250e-04,-5.489499499896049583e-06,0.000000000000000000e+00,2.033655066756425821e-16,2.846030702774449139e-17
1.018500000000000153e-08,2.000056006676819554e-05,2.262740836559885244e-05,1.258586411354425472e-04,-1.313424149415328519e-04,-5.483773806090304695e-06,0.000000000000000000e+00,2.033632194163421562e-16,2.778268066994105112e-17
1.019000000000000059e-08,2.000055948260368014e-05,2.262466790887495162e-05,1.257273672292285368e-04,-1.312054213135635874e-04,-5.478054084335050658e-06,0.000000000000000000e+00,2.033609363420380478e-16,2.727446090158847092e-17
1.019499999999999964e-08,2.000055889904846264e-05,2.262193031052021146e-05,1.255962302451860710e-04,-1.310685705735874272e-04,-5.472340328401356256e-06,0.000000000000000000e+00,2.033586574446135683e-16,2.659683454378503065e-17
1.020000000000000200e-08,2.000055831610190947e-05,2.261919556755327928e-05,1.254652300405017086e-04,-1.309318625725684770e-04,-5.466632532066768380e-06,0.000000000000000000e+00,2.033563827159685214e-16,2.591920818598159038e-17
1.020500000000000105e-08,2.000055773376338366e-05,2.261646367699591271e-05,1.253343664725108965e-04,-1.307952971616264525e-04,-5.460930689115555976e-06,0.000000000000000000e+00,2.033541121480188085e-16,2.524158182817815010e-17
1.021000000000000010e-08,2.000055715203225500e-05,2.261373463587296949e-05,1.252036393986979696e-04,-1.306588741920357310e-04,-5.455234793337761364e-06,0.000000000000000000e+00,2.033518457326966506e-16,2.456395547037470983e-17
1.021500000000000081e-08,2.000055657090788315e-05,2.261100844121241430e-05,1.250730486766958799e-04,-1.305225935152265438e-04,-5.449544838530663918e-06,0.000000000000000000e+00,2.033495834619502922e-16,2.405573570202212963e-17
1.022000000000000152e-08,2.000055599038964130e-05,2.260828509004531196e-05,1.249425941642860608e-04,-1.303864549827835398e-04,-5.443860818497479014e-06,0.000000000000000000e+00,2.033473253277443715e-16,2.337810934421868936e-17
1.022500000000000057e-08,2.000055541047689249e-05,2.260556457940581727e-05,1.248122757193982917e-04,-1.302504584464462460e-04,-5.438182727047954348e-06,0.000000000000000000e+00,2.033450713220594272e-16,2.286988957586610915e-17
1.023000000000000128e-08,2.000055483116900990e-05,2.260284690633119193e-05,1.246820932001105353e-04,-1.301146037581090949e-04,-5.432510557998559671e-06,0.000000000000000000e+00,2.033428214368922928e-16,2.236166980751352895e-17
1.023500000000000198e-08,2.000055425246535996e-05,2.260013206786178424e-05,1.245520464646487479e-04,-1.299788907698212076e-04,-5.426844305172459680e-06,0.000000000000000000e+00,2.033405756642556530e-16,2.168404344971008868e-17
1.024000000000000103e-08,2.000055367436531586e-05,2.259742006104101215e-05,1.244221353713867982e-04,-1.298433193337848214e-04,-5.421183962398023245e-06,0.000000000000000000e+00,2.033383339961784383e-16,2.117582368135750848e-17
1.024500000000000009e-08,2.000055309686824402e-05,2.259471088291540051e-05,1.242923597788463043e-04,-1.297078893023578382e-04,-5.415529523511533909e-06,0.000000000000000000e+00,2.033360964247053314e-16,2.066760391300492827e-17
1.025000000000000079e-08,2.000055251997351764e-05,2.259200453053454384e-05,1.241627195456963633e-04,-1.295726005280513034e-04,-5.409880982354940172e-06,0.000000000000000000e+00,2.033338629418971130e-16,2.015938414465234807e-17
1.025500000000000150e-08,2.000055194368050991e-05,2.258930100095111307e-05,1.240332145307535504e-04,-1.294374528635301648e-04,-5.404238332776614435e-06,0.000000000000000000e+00,2.033316335398305381e-16,1.965116437629976787e-17
1.026000000000000055e-08,2.000055136798858726e-05,2.258660029122086234e-05,1.239038445929817301e-04,-1.293024461616137607e-04,-5.398601568632030619e-06,0.000000000000000000e+00,2.033294082105980403e-16,1.914294460794718766e-17
1.026500000000000126e-08,2.000055079289712965e-05,2.258390239840260186e-05,1.237746095914917844e-04,-1.291675802752735970e-04,-5.392970683781812607e-06,0.000000000000000000e+00,2.033271869463081756e-16,1.880413142904546753e-17
1.027000000000000197e-08,2.000055021840550689e-05,2.258120731955822169e-05,1.236455093855416134e-04,-1.290328550576357329e-04,-5.387345672094119488e-06,0.000000000000000000e+00,2.033249697390851293e-16,1.829591166069288732e-17
1.027500000000000102e-08,2.000054964451309218e-05,2.257851505175266794e-05,1.235165438345358637e-04,-1.288982703619788017e-04,-5.381726527442937938e-06,0.000000000000000000e+00,2.033227565810689378e-16,1.795709848179116719e-17
1.028000000000000007e-08,2.000054907121926549e-05,2.257582559205395642e-05,1.233877127980258204e-04,-1.287638260417345532e-04,-5.376113243708732737e-06,0.000000000000000000e+00,2.033205474644154889e-16,1.744887871343858698e-17
1.028500000000000078e-08,2.000054849852339663e-05,2.257313893753315899e-05,1.232590161357093527e-04,-1.286295219504881248e-04,-5.370505814778772039e-06,0.000000000000000000e+00,2.033183423812962747e-16,1.694065894508600678e-17
1.029000000000000148e-08,2.000054792642486895e-05,2.257045508526439684e-05,1.231304537074305887e-04,-1.284953579419763879e-04,-5.364904234545799216e-06,0.000000000000000000e+00,2.033161413238986141e-16,1.660184576618428665e-17
1.029500000000000053e-08,2.000054735492305566e-05,2.256777403232484389e-05,1.230020253731798610e-04,-1.283613338700894117e-04,-5.359308496909550744e-06,0.000000000000000000e+00,2.033139442844254059e-16,1.609362599783170644e-17
1.030000000000000124e-08,2.000054678401732655e-05,2.256509577579473351e-05,1.228737309930934903e-04,-1.282274495888703549e-04,-5.353718595776864623e-06,0.000000000000000000e+00,2.033117512550950056e-16,1.558540622947912624e-17
1.030500000000000195e-08,2.000054621370707177e-05,2.256242031275732809e-05,1.227455704274537848e-04,-1.280937049525128089e-04,-5.348134525059024084e-06,0.000000000000000000e+00,2.033095622281418173e-16,1.524659305057740610e-17
1.031000000000000100e-08,2.000054564399166113e-05,2.255974764029894947e-05,1.226175435366887157e-04,-1.279600998153644035e-04,-5.342556278675687819e-06,0.000000000000000000e+00,2.033073771958153564e-16,1.490777987167568597e-17
1.031500000000000005e-08,2.000054507487048476e-05,2.255707775550894512e-05,1.224896501813718349e-04,-1.278266340319230115e-04,-5.336983850551176587e-06,0.000000000000000000e+00,2.033051961503811129e-16,1.473837328222482590e-17
1.032000000000000076e-08,2.000054450634291924e-05,2.255441065547970165e-05,1.223618902222220863e-04,-1.276933074568391345e-04,-5.331417234617048199e-06,0.000000000000000000e+00,2.033030190841198118e-16,1.439956010332310576e-17
1.032500000000000147e-08,2.000054393840833777e-05,2.255174633730664484e-05,1.222342635201037237e-04,-1.275601199449153604e-04,-5.325856424811636729e-06,0.000000000000000000e+00,2.033008459893274867e-16,1.406074692442138563e-17
1.033000000000000052e-08,2.000054337106613048e-05,2.254908479808821249e-05,1.221067699360261756e-04,-1.274270713511041139e-04,-5.320301415077938320e-06,0.000000000000000000e+00,2.032986768583159978e-16,1.372193374551966549e-17
1.033500000000000122e-08,2.000054280431567396e-05,2.254642603492589513e-05,1.219794093311437743e-04,-1.272941615305110447e-04,-5.314752199367270367e-06,0.000000000000000000e+00,2.032965116834123911e-16,1.338312056661794536e-17
1.034000000000000193e-08,2.000054223815635497e-05,2.254377004492418178e-05,1.218521815667556742e-04,-1.271613903383913408e-04,-5.309208771635666544e-06,0.000000000000000000e+00,2.032943504569591935e-16,1.304430738771622522e-17
1.034500000000000098e-08,2.000054167258755346e-05,2.254111682519059723e-05,1.217250865043057031e-04,-1.270287576301521956e-04,-5.303671125846492443e-06,0.000000000000000000e+00,2.032921931713141426e-16,1.270549420881450509e-17
1.035000000000000003e-08,2.000054110760865619e-05,2.253846637283568171e-05,1.215981240053822264e-04,-1.268962632613512896e-04,-5.298139255969063215e-06,0.000000000000000000e+00,2.032900398188504819e-16,1.236668102991278495e-17
1.035500000000000074e-08,2.000054054321904313e-05,2.253581868497297731e-05,1.214712939317179438e-04,-1.267639070876967094e-04,-5.292613155978765542e-06,0.000000000000000000e+00,2.032878903919565170e-16,1.202786785101106481e-17
1.036000000000000145e-08,2.000053997941810441e-05,2.253317375871905515e-05,1.213445961451898220e-04,-1.266316889650475437e-04,-5.287092819857721715e-06,0.000000000000000000e+00,2.032857448830360352e-16,1.168905467210934468e-17
1.036500000000000050e-08,2.000053941620522340e-05,2.253053159119347464e-05,1.212180305078188500e-04,-1.264996087494125554e-04,-5.281578241593705425e-06,0.000000000000000000e+00,2.032836032845079106e-16,1.135024149320762454e-17
1.037000000000000121e-08,2.000053885357979023e-05,2.252789217951881406e-05,1.210915968817699177e-04,-1.263676662969511844e-04,-5.276069415181266630e-06,0.000000000000000000e+00,2.032814655888063756e-16,1.101142831430590441e-17
1.037500000000000191e-08,2.000053829154119166e-05,2.252525552082065014e-05,1.209652951293517617e-04,-1.262358614639729241e-04,-5.270566334621162342e-06,0.000000000000000000e+00,2.032793317883805767e-16,1.084202172485504434e-17
1.038000000000000096e-08,2.000053773008881442e-05,2.252262161222755475e-05,1.208391251130166533e-04,-1.261041941069370234e-04,-5.265068993920370187e-06,0.000000000000000000e+00,2.032772018756949694e-16,1.050320854595332420e-17
1.038500000000000002e-08,2.000053716922204865e-05,2.251999045087109148e-05,1.207130866953603712e-04,-1.259726640824521344e-04,-5.259577387091763138e-06,0.000000000000000000e+00,2.032750758432290470e-16,1.033380195650246414e-17
1.039000000000000072e-08,2.000053660894028111e-05,2.251736203388581562e-05,1.205871797391219719e-04,-1.258412712472767184e-04,-5.254091508154746485e-06,0.000000000000000000e+00,2.032729536834773649e-16,1.016439536705160407e-17
1.039500000000000143e-08,2.000053604924289854e-05,2.251473635840928436e-05,1.204614041071837348e-04,-1.257100154583192908e-04,-5.248611351135555993e-06,0.000000000000000000e+00,2.032708353889494669e-16,9.825582188149883933e-18
1.040000000000000048e-08,2.000053549012929786e-05,2.251211342158201950e-05,1.203357596625709048e-04,-1.255788965726360891e-04,-5.243136910065184365e-06,0.000000000000000000e+00,2.032687209521700579e-16,9.656175598699023865e-18
1.040500000000000119e-08,2.000053493159886580e-05,2.250949322054754813e-05,1.202102462684516247e-04,-1.254479144474341095e-04,-5.237668178982484769e-06,0.000000000000000000e+00,2.032666103656786830e-16,9.486769009248163798e-18
1.041000000000000190e-08,2.000053437365099590e-05,2.250687575245236531e-05,1.200848637881367457e-04,-1.253170689400684770e-04,-5.232205151931731382e-06,0.000000000000000000e+00,2.032645036220299004e-16,9.147955830346443662e-18
1.041500000000000095e-08,2.000053381628508507e-05,2.250426101444593751e-05,1.199596120850796911e-04,-1.251863599080426086e-04,-5.226747822962917551e-06,0.000000000000000000e+00,2.032624007137932814e-16,8.978549240895583594e-18
1.042000000000000000e-08,2.000053325950052006e-05,2.250164900368071278e-05,1.198344910228763352e-04,-1.250557872090096224e-04,-5.221296186133287222e-06,0.000000000000000000e+00,2.032603016335530650e-16,8.809142651444723526e-18
1.042500000000000071e-08,2.000053270329669438e-05,2.249903971731210712e-05,1.197095004652647316e-04,-1.249253507007706300e-04,-5.215850235505898377e-06,0.000000000000000000e+00,2.032582063739083802e-16,8.470329472543003391e-18
1.043000000000000141e-08,2.000053214767300497e-05,2.249643315249849780e-05,1.195846402761251679e-04,-1.247950502412746555e-04,-5.210409965149487505e-06,0.000000000000000000e+00,2.032561149274733440e-16,8.300922883092143323e-18
1.043500000000000046e-08,2.000053159262884194e-05,2.249382930640123009e-05,1.194599103194798808e-04,-1.246648856886194211e-04,-5.204975369139540255e-06,0.000000000000000000e+00,2.032540272868766924e-16,8.131516293641283255e-18
1.044000000000000117e-08,2.000053103816360899e-05,2.249122817618461723e-05,1.193353104594928934e-04,-1.245348569010504259e-04,-5.199546441557532494e-06,0.000000000000000000e+00,2.032519434447621001e-16,7.962109704190423187e-18
1.044500000000000188e-08,2.000053048427669286e-05,2.248862975901592018e-05,1.192108405604699477e-04,-1.244049637369613794e-04,-5.194123176491431747e-06,0.000000000000000000e+00,2.032498633937878113e-16,7.623296525288703052e-18
1.045000000000000093e-08,2.000052993096750403e-05,2.248603405206536110e-05,1.190865004868582876e-04,-1.242752060548928464e-04,-5.188705568034558788e-06,0.000000000000000000e+00,2.032477871266270092e-16,7.453889935837842984e-18
1.045499999999999998e-08,2.000052937823542585e-05,2.248344105250610643e-05,1.189622901032465777e-04,-1.241455837135340356e-04,-5.183293610287457889e-06,0.000000000000000000e+00,2.032457146359671996e-16,7.284483346386982916e-18
1.046000000000000069e-08,2.000052882607986540e-05,2.248085075751427370e-05,1.188382092743647133e-04,-1.240160965717204146e-04,-5.177887297355701309e-06,0.000000000000000000e+00,2.032436459145108523e-16,6.945670167485262780e-18
1.046500000000000140e-08,2.000052827450021621e-05,2.247826316426892809e-05,1.187142578650836176e-04,-1.238867444884356075e-04,-5.172486623351989937e-06,0.000000000000000000e+00,2.032415809549747842e-16,6.776263578034402713e-18
1.047000000000000045e-08,2.000052772349587856e-05,2.247567826995207569e-05,1.185904357404152682e-04,-1.237575273228098494e-04,-5.167091582394581196e-06,0.000000000000000000e+00,2.032395197500906528e-16,6.606856988583542645e-18
1.047500000000000115e-08,2.000052717306624939e-05,2.247309607174867026e-05,1.184667427655123316e-04,-1.236284449341210436e-04,-5.161702168608712062e-06,0.000000000000000000e+00,2.032374622926044384e-16,6.437450399132682577e-18
1.048000000000000186e-08,2.000052662321073914e-05,2.247051656684658275e-05,1.183431788056682037e-04,-1.234994971817921872e-04,-5.156318376123983425e-06,0.000000000000000000e+00,2.032354085752769370e-16,6.268043809681822509e-18
1.048500000000000091e-08,2.000052607392874135e-05,2.246793975243663517e-05,1.182197437263167526e-04,-1.233706839253947041e-04,-5.150940199077951509e-06,0.000000000000000000e+00,2.032333585908831441e-16,6.268043809681822509e-18
1.048999999999999996e-08,2.000052552521965971e-05,2.246536562571257347e-05,1.180964373930321824e-04,-1.232420050246456811e-04,-5.145567631613498678e-06,0.000000000000000000e+00,2.032313123322126000e-16,6.098637220230962441e-18
1.049500000000000067e-08,2.000052497708289451e-05,2.246279418387106419e-05,1.179732596715289390e-04,-1.231134603394084908e-04,-5.140200667879551728e-06,0.000000000000000000e+00,2.032292697920694140e-16,5.929230630780102373e-18
1.050000000000000138e-08,2.000052442951785284e-05,2.246022542411170800e-05,1.178502104276615337e-04,-1.229850497296927647e-04,-5.134839302031230955e-06,0.000000000000000000e+00,2.032272309632719936e-16,5.929230630780102373e-18
1.050500000000000043e-08,2.000052388252393160e-05,2.245765934363702271e-05,1.177272895274243398e-04,-1.228567730556545559e-04,-5.129483528230216081e-06,0.000000000000000000e+00,2.032251958386529953e-16,5.759824041329242306e-18
1.051000000000000114e-08,2.000052333610054126e-05,2.245509593965243998e-05,1.176044968369515656e-04,-1.227286301775949294e-04,-5.124133340643363893e-06,0.000000000000000000e+00,2.032231644110597678e-16,5.590417451878382238e-18
1.051500000000000184e-08,2.000052279024708550e-05,2.245253520936631199e-05,1.174818322225170103e-04,-1.226006209559613177e-04,-5.118788733444307442e-06,0.000000000000000000e+00,2.032211366733536870e-16,5.590417451878382238e-18
1.052000000000000090e-08,2.000052224496297142e-05,2.244997714998990136e-05,1.173592955505339694e-04,-1.224727452513464903e-04,-5.113449700812520917e-06,0.000000000000000000e+00,2.032191126184105747e-16,5.421010862427522170e-18
1.052499999999999995e-08,2.000052170024759930e-05,2.244742175873737432e-05,1.172368866875550585e-04,-1.223450029244887440e-04,-5.108116236933685564e-06,0.000000000000000000e+00,2.032170922391202796e-16,5.251604272976662102e-18
1.053000000000000065e-08,2.000052115610038300e-05,2.244486903282580750e-05,1.171146055002721044e-04,-1.222173938362712249e-04,-5.102788335999120482e-06,0.000000000000000000e+00,2.032150755283872444e-16,5.251604272976662102e-18
1.053500000000000136e-08,2.000052061252072621e-05,2.244231896947518457e-05,1.169924518555159697e-04,-1.220899178477229314e-04,-5.097465992206961691e-06,0.000000000000000000e+00,2.032130624791298155e-16,5.082197683525802034e-18
1.054000000000000041e-08,2.000052006950803939e-05,2.243977156590837586e-05,1.168704256202563759e-04,-1.219625748200168168e-04,-5.092149199760440960e-06,0.000000000000000000e+00,2.032110530842806620e-16,4.912791094074941967e-18
