t_over_tau0,t_ps,a_over_kBTc,TE_over_Tc,energy_total,force,QDelta,u_qp
83.57142857142857,28.97973984515891,1.6615576519986557,0.5223350669860524,-1.132106228777594,-6.276343056388356e-10,6.346359801286442e-20,0.4132609803830361
84.28571428571429,29.227429929305565,1.6615576519514976,0.5223350669758274,-1.132106228777594,-7.171502280911568e-10,8.28574617750928e-20,0.4132609803736712
85.0,29.475120013452223,1.6615576519246575,0.522335066970008,-1.132106228777594,-7.680981406466003e-10,9.504839134381917e-20,0.41326098036834114
85.71428571428572,29.722810097598888,1.6615576519246038,0.5223350669699964,-1.132106228777594,-7.682003921871683e-10,9.507369928516263e-20,0.41326098036833053
86.42857142857143,29.97050018174554,1.6615576519558057,0.5223350669767616,-1.132106228777594,-7.089726306030997e-10,8.097860353128106e-20,0.41326098037452674
87.14285714285714,30.218190265892193,1.6615576520200228,0.5223350669906852,-1.1321062287775943,-5.870753883030488e-10,5.552634554847858e-20,0.41326098038727926
87.85714285714286,30.46588035003885,1.661557652115761,0.5223350670114432,-1.132106228777594,-4.053444524476646e-10,2.6470357735064552e-20,0.41326098040629144
88.57142857142857,30.71357043418551,1.6615576522379558,0.5223350670379375,-1.132106228777594,-1.7339304991814686e-10,4.843671872835731e-21,0.41326098043055753
89.28571428571429,30.961260518332175,1.6615576523779425,0.5223350670682895,-1.132106228777594,9.233069864222898e-11,1.3734206941548957e-21,0.4132609804583568
90.0,31.208950602478826,1.6615576525237759,0.5223350670999092,-1.132106228777594,3.691522643123335e-10,2.1954442667414983e-20,0.41326098048731713
90.71428571428572,31.456640686625487,1.6615576526609575,0.5223350671296529,-1.132106228777594,6.295514387577583e-10,6.385189413323317e-20,0.4132609805145594
91.42857142857143,31.70433077077214,1.6615576527736322,0.5223350671540831,-1.1321062287775945,8.434313802929694e-10,1.1460692325014806e-19,0.41326098053693483
92.14285714285714,31.952020854918796,1.6615576528463167,0.5223350671698426,-1.1321062287775938,9.81401654387426e-10,1.5516898339446046e-19,0.4132609805513689
92.85714285714286,32.19971093906546,1.6615576528662155,0.5223350671741571,-1.132106228777594,1.0191738009091011e-09,1.673431136800852e-19,0.41326098055532057
93.57142857142857,32.44740102321211,1.6615576528261902,0.5223350671654787,-1.132106228777594,9.431972702866886e-10,1.4332317278591647e-19,0.41326098054737215
94.28571428571429,32.69509110735878,1.6615576527284397,0.5223350671442845,-1.132106228777594,7.576468896708377e-10,9.24794062344249e-20,0.41326098052796034
95.0,32.942781191505425,1.6615576525889522,0.5223350671140407,-1.132106228777594,4.92870605439677e-10,3.913606700997561e-20,0.41326098050026017
95.71428571428572,33.19047127565209,1.6615576524427906,0.5223350670823499,-1.132106228777594,2.1542567729682105e-10,7.476636686687047e-21,0.41326098047123466
96.42857142857143,33.43816135979875,1.6615576523502713,0.5223350670622898,-1.132106228777594,3.9804770590734506e-11,2.552593117284306e-22,0.41326098045286175
97.14285714285714,33.685851443945396,1.6615576591323025,0.5223350685327702,-1.1321062287776031,1.2913500935241018e-08,2.6865772908033628e-17,0.4132609817996631
97.85714285714286,33.93354152809206,1.6615576796033804,0.5223350729713108,-1.1321062287776291,5.177183601268176e-08,4.3181574602738706e-16,0.413260985864887
98.57142857142857,34.18123161223871,1.6615577025337307,0.522335077943071,-1.1321062287776573,9.529837852184642e-08,1.463128134705501e-15,0.41326099041848297
