time_s,current_A,Rpatch_ohm,Vport_V,Ldiff_H,Psource_W,Pload_W,Ppatch_W,Wsource_J,Qload_J,Qpatch_J,Uext_J,balance_defect_J,wrong_energy_balance_defect_J,current_DOP853_A
1.016875000000000131e-08,1.809184535768588095e-05,0.000000000000000000e+00,9.540773211570607502e-05,1.818287171116050204e-07,1.908154642314121994e-09,1.820527069492466787e-10,0.000000000000000000e+00,6.990740053187668161e-17,3.605513660860906901e-17,4.079093527924928225e-17,2.306168236645208376e-17,-3.537224337479827602e-22,3.303707333435168941e-18,1.809184535768264528e-05
1.017500000000000012e-08,1.809512172506730070e-05,0.000000000000000000e+00,9.524391374663510122e-05,1.818583575612506327e-07,1.904878274932702250e-09,1.814280621155293627e-10,0.000000000000000000e+00,6.991931625974308303e-17,3.605627248601239303e-17,4.079093527924928225e-17,2.307246221487568455e-17,-3.537203942771682844e-22,3.298855576980162118e-18,1.809512172506402098e-05
1.018125000000000059e-08,1.809839193467993026e-05,0.000000000000000000e+00,9.508040326600364313e-05,1.818879476553218497e-07,1.901608065320073377e-09,1.808056617045175502e-10,0.000000000000000000e+00,6.993121152955638038e-17,3.605740446639933465e-17,4.079093527924928225e-17,2.308322550226510590e-17,-3.537183573465441565e-22,3.294010310441923942e-18,1.809839193467659634e-05
1.018750000000000106e-08,1.810165599999875941e-05,0.000000000000000000e+00,9.491720000006209754e-05,1.819174874855727743e-07,1.898344000001242338e-09,1.801854971170357996e-10,0.000000000000000000e+00,6.994308637976050193e-17,3.605853256377064652e-17,4.079093527924928225e-17,2.309397225306352035e-17,-3.537163229427875585e-22,3.289171527728083183e-18,1.810165599999537467e-05
1.019375000000000153e-08,1.810491393446236565e-05,0.000000000000000000e+00,9.475430327688183301e-05,1.819469771435723531e-07,1.895086065537636859e-09,1.795675597897460367e-10,0.000000000000000000e+00,6.995494084871531297e-17,3.605965679207347572e-17,4.079093527924928225e-17,2.310470249168364918e-17,-3.537142910925439382e-22,3.284339222739740864e-18,1.810491393445891992e-05
1.020000000000000200e-08,1.810816575147301588e-05,0.000000000000000000e+00,9.459171242634933517e-05,1.819764167207050387e-07,1.891834248526987144e-09,1.789518411949834627e-10,0.000000000000000000e+00,6.996677497469676370e-17,3.606077716520155483e-17,4.079093527924928225e-17,2.311541624250770385e-17,-3.537122617736088185e-22,3.279513389371535743e-18,1.810816575146950578e-05
1.020625000000000247e-08,1.811141146439680869e-05,0.000000000000000000e+00,9.442942678015964729e-05,1.820058063081710272e-07,1.888588535603193108e-09,1.783383328405906528e-10,0.000000000000000000e+00,6.997858879589717274e-17,3.606189369699541761e-17,4.079093527924928225e-17,2.312611352988746922e-17,-3.537102349993048763e-22,3.274694021511735214e-18,1.811141146439323082e-05
1.021250000000000128e-08,1.811465108656379295e-05,0.000000000000000000e+00,9.426744567181044782e-05,1.820351459969866558e-07,1.885348913436209400e-09,1.777270262697547311e-10,0.000000000000000000e+00,6.999038235042541202e-17,3.606300640124263939e-17,4.079093527924928225e-17,2.313679437814425732e-17,-3.537082107651912349e-22,3.269881113042316973e-18,1.811465108656014732e-05
1.021875000000000010e-08,1.811788463126808301e-05,0.000000000000000000e+00,9.410576843659591113e-05,1.820644358779850379e-07,1.882115368731918434e-09,1.771179130608442347e-10,0.000000000000000000e+00,7.000215567630719027e-17,3.606411529167804657e-17,4.079093527924928225e-17,2.314745881156892888e-17,-3.537061890668269708e-22,3.265074657839015618e-18,1.811788463126436961e-05
1.022500000000000057e-08,1.812111211176798743e-05,0.000000000000000000e+00,9.394439441160063592e-05,1.820936760418160894e-07,1.878887888232012925e-09,1.765109848272476327e-10,0.000000000000000000e+00,7.001390881148520095e-17,3.606522038198394467e-17,4.079093527924928225e-17,2.315810685442187493e-17,-3.537041698953302836e-22,3.260274649771455544e-18,1.812111211176421305e-05
1.023125000000000104e-08,1.812433354128613097e-05,0.000000000000000000e+00,9.378332293569346533e-05,1.821228665789473496e-07,1.875666458713869749e-09,1.759062332172114314e-10,0.000000000000000000e+00,7.002564179381940571e-17,3.606632168579032788e-17,4.079093527924928225e-17,2.316873853093306602e-17,-3.537021532729056975e-22,3.255481082703140155e-18,1.812433354128229561e-05
1.023750000000000151e-08,1.812754893300957319e-05,0.000000000000000000e+00,9.362255334952141535e-05,1.821520075796641133e-07,1.872451066990428340e-09,1.753036499136797014e-10,0.000000000000000000e+00,7.003735466108723164e-17,3.606741921667511941e-17,4.079093527924928225e-17,2.317935386530201528e-17,-3.537001391817895650e-22,3.250693950491627893e-18,1.812754893300568362e-05
1.024375000000000198e-08,1.813075830008992699e-05,0.000000000000000000e+00,9.346208499550379308e-05,1.821810991340699072e-07,1.869241699910076134e-09,1.747032266341355174e-10,0.000000000000000000e+00,7.004904745098379313e-17,3.606851298816433171e-17,4.079093527924928225e-17,2.318995288169781538e-17,-3.536981276308637334e-22,3.245913246988543411e-18,1.813075830008598999e-05
1.025000000000000245e-08,1.813396165564347724e-05,0.000000000000000000e+00,9.330191721782622001e-05,1.822101413320869667e-07,1.866038344356524486e-09,1.741049551304419584e-10,0.000000000000000000e+00,7.006072020112212605e-17,3.606960301373234384e-17,4.079093527924928225e-17,2.320053560425910774e-17,-3.536961186068055257e-22,3.241138966039676180e-18,1.813396165563950973e-05
1.025625000000000126e-08,1.813715901275131286e-05,0.000000000000000000e+00,9.314204936243442501e-05,1.822391342634565267e-07,1.862840987248688731e-09,1.735088271886834441e-10,0.000000000000000000e+00,7.007237294903339730e-17,3.607068930680208631e-17,4.079093527924928225e-17,2.321110205709414108e-17,-3.536941121140557717e-22,3.236371101485056369e-18,1.813715901274732165e-05
1.026250000000000008e-08,1.814035038445943195e-05,0.000000000000000000e+00,9.298248077702841671e-05,1.822680780177393512e-07,1.859649615540568657e-09,1.729148346290092173e-10,0.000000000000000000e+00,7.008400573216711436e-17,3.607177188074526917e-17,4.079093527924928225e-17,2.322165226428072514e-17,-3.536921081659372422e-22,3.231609647158984121e-18,1.814035038445543056e-05
1.026875000000000055e-08,1.814353578377886364e-05,0.000000000000000000e+00,9.282321081105681857e-05,1.822969726843160243e-07,1.856464216221136833e-09,1.723229693054779624e-10,0.000000000000000000e+00,7.009561858789135945e-17,3.607285074888256067e-17,4.079093527924928225e-17,2.323218624986626466e-17,-3.536901067491271662e-22,3.226854596890187477e-18,1.814353578377486903e-05
1.027500000000000102e-08,1.814671522368579016e-05,0.000000000000000000e+00,9.266423881571051271e-05,1.823258183523873740e-07,1.853284776314210605e-09,1.717332231059006418e-10,0.000000000000000000e+00,7.010721155349303611e-17,3.607392592448384617e-17,4.079093527924928225e-17,2.324270403786776856e-17,-3.536881078591847143e-22,3.222105944501856662e-18,1.814671522368181588e-05
1.028125000000000149e-08,1.814988871712165861e-05,0.000000000000000000e+00,9.250556414391708341e-05,1.823546151109750014e-07,1.850111282878342082e-09,1.711455879516872085e-10,0.000000000000000000e+00,7.011878466617801703e-17,3.607499742076840682e-17,4.079093527924928225e-17,2.325320565227184073e-17,-3.536861115049916396e-22,3.217363683811660641e-18,1.814988871711772160e-05
1.028750000000000196e-08,1.815305627699330293e-05,0.000000000000000000e+00,9.234718615033498952e-05,1.823833630489214658e-07,1.846943723006700260e-09,1.705600557976924926e-10,0.000000000000000000e+00,7.013033796307140297e-17,3.607606525090512295e-17,4.079093527924928225e-17,2.326369111703469541e-17,-3.536841176909888657e-22,3.212627808631909676e-18,1.815305627698942013e-05
1.029375000000000243e-08,1.815621791617305232e-05,0.000000000000000000e+00,9.218910419134751998e-05,1.824120622548908145e-07,1.843782083826950667e-09,1.699766186320626034e-10,0.000000000000000000e+00,7.014187148121776924e-17,3.607712942801271445e-17,4.079093527924928225e-17,2.327416045608216031e-17,-3.536821263905309920e-22,3.207898312769610399e-18,1.815621791616924406e-05
1.030000000000000124e-08,1.815937364749886001e-05,0.000000000000000000e+00,9.203131762505700698e-05,1.824407128173690062e-07,1.840626352501140596e-09,1.693952684760825994e-10,0.000000000000000000e+00,7.015338525758128896e-17,3.607818996515992561e-17,4.079093527924928225e-17,2.328461369330971663e-17,-3.536801376347043428e-22,3.203175190026455034e-18,1.815937364749514661e-05
1.030625000000000006e-08,1.816252348377441503e-05,0.000000000000000000e+00,9.187382581127933711e-05,1.824693148246642548e-07,1.837476516225587225e-09,1.688159973840259934e-10,0.000000000000000000e+00,7.016487932904605355e-17,3.607924687536574088e-17,4.079093527924928225e-17,2.329505085258244362e-17,-3.536781514101861472e-22,3.198458434199000889e-18,1.816252348377081006e-05
1.031250000000000053e-08,1.816566743776924390e-05,0.000000000000000000e+00,9.171662811153792052e-05,1.824978683649074268e-07,1.834332562230758504e-09,1.682387974430029383e-10,0.000000000000000000e+00,7.017635373241623296e-17,3.608030017159957587e-17,4.079093527924928225e-17,2.330547195773508328e-17,-3.536761677080946520e-22,3.193748039078694624e-18,1.816566743776576768e-05
1.031875000000000100e-08,1.816880552221884274e-05,0.000000000000000000e+00,9.155972388905797175e-05,1.825263735260524382e-07,1.831194477781159829e-09,1.676636607728107148e-10,0.000000000000000000e+00,7.018780850441626056e-17,3.608134986678149927e-17,4.079093527924928225e-17,2.331587703257202803e-17,-3.536741865417525811e-22,3.189043998451928490e-18,1.816880552221550543e-05
1.032500000000000147e-08,1.817193774982477891e-05,0.000000000000000000e+00,9.140311250876110227e-05,1.825548303958766781e-07,1.828062250175222379e-09,1.670905795257848127e-10,0.000000000000000000e+00,7.019924368169112895e-17,3.608239597378243618e-17,4.079093527924928225e-17,2.332626610086730839e-17,-3.536722078933962869e-22,3.184346306100138933e-18,1.817193774982160423e-05
1.033125000000000193e-08,1.817506413325481977e-05,0.000000000000000000e+00,9.124679333725915407e-05,1.825832390619814055e-07,1.824935866745183580e-09,1.665195458866496766e-10,0.000000000000000000e+00,7.021065930080650092e-17,3.608343850542434686e-17,4.079093527924928225e-17,2.333663918636465770e-17,-3.536702317807894170e-22,3.179654955799846658e-18,1.817506413325181450e-05
1.033750000000000240e-08,1.817818468514302078e-05,0.000000000000000000e+00,9.109076574284902261e-05,1.826115996117920410e-07,1.821815314856980821e-09,1.659505520723719591e-10,0.000000000000000000e+00,7.022205539824901757e-17,3.608447747448046710e-17,4.079093527924928225e-17,2.334699631277745355e-17,-3.536682581906092475e-22,3.174969941322771795e-18,1.817818468514020185e-05
1.034375000000000122e-08,1.818129941808986776e-05,0.000000000000000000e+00,9.093502909550677503e-05,1.826399121325587220e-07,1.818700581910135639e-09,1.653835903320132822e-10,0.000000000000000000e+00,7.023343201042640927e-17,3.608551289367548074e-17,4.079093527924928225e-17,2.335733750378876711e-17,-3.536662871272966550e-22,3.170291256435846613e-18,1.818129941808723857e-05
1.035000000000000169e-08,1.818440834466236166e-05,0.000000000000000000e+00,9.077958276688191739e-05,1.826681767113565148e-07,1.815591655337638752e-09,1.648186529465833099e-10,0.000000000000000000e+00,7.024478917366780380e-17,3.608654477568572310e-17,4.079093527924928225e-17,2.336766278305138160e-17,-3.536643185819699334e-22,3.165618894901349948e-18,1.818440834465993237e-05
1.035625000000000050e-08,1.818751147739416081e-05,0.000000000000000000e+00,9.062442613029198727e-05,1.826963934350860766e-07,1.812488522605840032e-09,1.642557322288949651e-10,0.000000000000000000e+00,7.025612692422387423e-17,3.608757313313940280e-17,4.079093527924928225e-17,2.337797217418776455e-17,-3.536623525768334655e-22,3.160952850476874850e-18,1.818751147739193142e-05
1.036250000000000097e-08,1.819060882878565885e-05,0.000000000000000000e+00,9.046955856071714627e-05,1.827245623904736813e-07,1.809391171214343258e-09,1.636948205234206300e-10,0.000000000000000000e+00,7.026744529826706084e-17,3.608859797861674971e-17,4.079093527924928225e-17,2.338826570079010789e-17,-3.536603890763601447e-22,3.156293116915551988e-18,1.819060882878362597e-05
1.036875000000000144e-08,1.819370041130411689e-05,0.000000000000000000e+00,9.031497943479427110e-05,1.827526836640718556e-07,1.806299588695885752e-09,1.631359102061462519e-10,0.000000000000000000e+00,7.027874433189178064e-17,3.608961932465027994e-17,4.079093527924928225e-17,2.339854338642032792e-17,-3.536584281071953245e-22,3.151639687965946037e-18,1.819370041130227714e-05
1.037500000000000191e-08,1.819678623738376854e-05,0.000000000000000000e+00,9.016068813081168170e-05,1.827807573422598281e-07,1.803213762616233952e-09,1.625789936844297659e-10,0.000000000000000000e+00,7.029002406111463689e-17,3.609063718372494374e-17,4.079093527924928225e-17,2.340880525461006841e-17,-3.536564696560162810e-22,3.146992557372239412e-18,1.819678623738211514e-05
1.038125000000000238e-08,1.819986631942593171e-05,0.000000000000000000e+00,9.000668402870348978e-05,1.828087835112435830e-07,1.800133680574070088e-09,1.620240633968573725e-10,0.000000000000000000e+00,7.030128452187460402e-17,3.609165156827831657e-17,4.079093527924928225e-17,2.341905132886072523e-17,-3.536545137272639850e-22,3.142351718874265775e-18,1.819986631942444770e-05
1.038750000000000120e-08,1.820294066979911700e-05,0.000000000000000000e+00,8.985296651004425915e-05,1.828367622570566538e-07,1.797059330200885681e-09,1.614711118131027360e-10,0.000000000000000000e+00,7.031252575003327412e-17,3.609266249070084562e-17,4.079093527924928225e-17,2.342928163264345870e-17,-3.536525603120566362e-22,3.137717166207556650e-18,1.820294066979778546e-05
1.039375000000000167e-08,1.820600930083912940e-05,0.000000000000000000e+00,8.969953495804361182e-05,1.828646936655601763e-07,1.793990699160872564e-09,1.609201314337857689e-10,0.000000000000000000e+00,7.032374778137502953e-17,3.609366996333599771e-17,4.079093527924928225e-17,2.343949618939917511e-17,-3.536506094281577411e-22,3.133088893103437711e-18,1.820600930083793339e-05
1.040000000000000048e-08,1.820907222484919024e-05,0.000000000000000000e+00,8.954638875754050882e-05,1.828925778224435505e-07,1.790927775150810382e-09,1.603711147903315721e-10,0.000000000000000000e+00,7.033495065160725237e-17,3.609467399848044418e-17,4.079093527924928225e-17,2.344969502253857289e-17,-3.536486610489220399e-22,3.128466893289090419e-18,1.820907222484810265e-05
1.040625000000000095e-08,1.821212945410003882e-05,0.000000000000000000e+00,8.939352729499805959e-05,1.829204148132245196e-07,1.787870545899961337e-09,1.598240544448312875e-10,0.000000000000000000e+00,7.034613439636052176e-17,3.609567460838430743e-17,4.079093527924928225e-17,2.345987815544213651e-17,-3.536467151965539158e-22,3.123851160487576670e-18,1.821212945409902915e-05
1.041250000000000142e-08,1.821518100083004084e-05,0.000000000000000000e+00,8.924094995849807385e-05,1.829482047232498853e-07,1.784818999169961827e-09,1.592789429899031576e-10,0.000000000000000000e+00,7.035729905118887264e-17,3.609667180525129032e-17,4.079093527924928225e-17,2.347004561146015800e-17,-3.536447718577306918e-22,3.119241688417968602e-18,1.821518100082907522e-05
1.041875000000000189e-08,1.821822687724528327e-05,0.000000000000000000e+00,8.908865613773587100e-05,1.829759476376955866e-07,1.781773122754717596e-09,1.587357730485548771e-10,0.000000000000000000e+00,7.036844465156989443e-17,3.609766560123891035e-17,4.079093527924928225e-17,2.348019741391272465e-17,-3.536428310235706618e-22,3.114638470795374792e-18,1.821822687724433120e-05
1.042500000000000236e-08,1.822126709551970987e-05,0.000000000000000000e+00,8.893664522401456096e-05,1.830036436415673091e-07,1.778732904480291659e-09,1.581945372740447047e-10,0.000000000000000000e+00,7.037957123290500214e-17,3.609865600845866610e-17,4.079093527924928225e-17,2.349033358608975908e-17,-3.536408927118373323e-22,3.110041501330984932e-18,1.822126709551873409e-05
1.043125000000000118e-08,1.822430166779519914e-05,0.000000000000000000e+00,8.878491661024012457e-05,1.830312928197006962e-07,1.775698332204802964e-09,1.576552283497458826e-10,0.000000000000000000e+00,7.039067883051963362e-17,3.609964303897624675e-17,4.079093527924928225e-17,2.350045415125102538e-17,-3.536389569136489030e-22,3.105450773732205804e-18,1.822430166779415899e-05
1.043750000000000165e-08,1.822733060618168626e-05,0.000000000000000000e+00,8.863346969091578931e-05,1.830588952567618794e-07,1.772669393818316179e-09,1.571178389890097641e-10,0.000000000000000000e+00,7.040176747966345911e-17,3.610062670481167998e-17,4.079093527924928225e-17,2.351055913262611986e-17,-3.536370236201236206e-22,3.100866281702634699e-18,1.822733060618054784e-05
1.044375000000000046e-08,1.823035392275726134e-05,0.000000000000000000e+00,8.848230386213696067e-05,1.830864510372477682e-07,1.769646077242739525e-09,1.565823619350307762e-10,0.000000000000000000e+00,7.041283721551051680e-17,3.610160701793956002e-17,4.079093527924928225e-17,2.352064855341452346e-17,-3.536350928445842091e-22,3.096288018942186148e-18,1.823035392275598740e-05
1.045000000000000093e-08,1.823337162956828128e-05,0.000000000000000000e+00,8.833141852158599085e-05,1.831139602454863426e-07,1.766628370431720147e-09,1.560487899607117186e-10,0.000000000000000000e+00,7.042388807315950866e-17,3.610258399028923870e-17,4.079093527924928225e-17,2.353072243678556168e-17,-3.536331645781487742e-22,3.091715979147133901e-18,1.823337162956684132e-05
1.045625000000000140e-08,1.823638373862946797e-05,0.000000000000000000e+00,8.818081306852664934e-05,1.831414229656373137e-07,1.763616261370533474e-09,1.555171158685288559e-10,0.000000000000000000e+00,7.043492008763388673e-17,3.610355763374495486e-17,4.079093527924928225e-17,2.354078080587846621e-17,-3.536312388119356097e-22,3.087150156010185657e-18,1.823638373862783489e-05
1.046250000000000187e-08,1.823939026192401337e-05,0.000000000000000000e+00,8.803048690379933889e-05,1.831688392816921246e-07,1.760609738075987059e-09,1.549873324903997490e-10,0.000000000000000000e+00,7.044593329388216126e-17,3.610452796014608087e-17,4.079093527924928225e-17,2.355082368380236260e-17,-3.536293155637082689e-22,3.082590543220496159e-18,1.823939026192216684e-05
1.046875000000000234e-08,1.824239121140368788e-05,0.000000000000000000e+00,8.788043942981560669e-05,1.831962092774746381e-07,1.757608788596312427e-09,1.544594326875498213e-10,0.000000000000000000e+00,7.045692772677801166e-17,3.610549498128725824e-17,4.079093527924928225e-17,2.356085109363628259e-17,-3.536273948112622750e-22,3.078037134463831671e-18,1.824239121140161773e-05
1.047500000000000115e-08,1.824538659898894202e-05,0.000000000000000000e+00,8.773067005055291316e-05,1.832235330366413219e-07,1.754613401011058366e-09,1.539334093503796215e-10,0.000000000000000000e+00,7.046790342112053300e-17,3.610645870891862561e-17,4.079093527924928225e-17,2.357086305842919492e-17,-3.536254765679203517e-22,3.073489923422503335e-18,1.824538659898664825e-05
1.048125000000000162e-08,1.824837643656900468e-05,0.000000000000000000e+00,8.758117817154975301e-05,1.832508106426817256e-07,1.751623563430995392e-09,1.534092553983349048e-10,0.000000000000000000e+00,7.047886041163440856e-17,3.610741915474596669e-17,4.079093527924928225e-17,2.358085960119999610e-17,-3.536235608336824519e-22,3.068948903775514704e-18,1.824837643656651440e-05
1.048750000000000044e-08,1.825136073600199492e-05,0.000000000000000000e+00,8.743196319990031550e-05,1.832780421789187978e-07,1.748639263998006765e-09,1.528869637797744906e-10,0.000000000000000000e+00,7.048979873297013175e-17,3.610837633043090132e-17,4.079093527924928225e-17,2.359084074493754736e-17,-3.536216475952258990e-22,3.064414069198626834e-18,1.825136073599933862e-05
1.049375000000000091e-08,1.825433950911501007e-05,0.000000000000000000e+00,8.728302454424952431e-05,1.833052277285092835e-07,1.745660490884990672e-09,1.523665274718413260e-10,0.000000000000000000e+00,7.050071841970414165e-17,3.610933024759105800e-17,4.079093527924928225e-17,2.360080651260065620e-17,-3.536197368569915694e-22,3.059885413364345190e-18,1.825433950911225890e-05
1.050000000000000138e-08,1.825731276770424429e-05,0.000000000000000000e+00,8.713436161478783329e-05,1.833323673744440943e-07,1.742687232295756837e-09,1.518479394803322306e-10,0.000000000000000000e+00,7.051161950633908185e-17,3.611028091780028346e-17,4.079093527924928225e-17,2.361075692711813491e-17,-3.536178286234204339e-22,3.055362929942062933e-18,1.825731276770147619e-05
1.050625000000000185e-08,1.826028052353508011e-05,0.000000000000000000e+00,8.698597382324613073e-05,1.833594611995486265e-07,1.739719476464922910e-09,1.513311928395692439e-10,0.000000000000000000e+00,7.052250202730396072e-17,3.611122835258878439e-17,4.079093527924928225e-17,2.362069201138877590e-17,-3.536159228856305981e-22,3.050846612598059381e-18,1.826028052353230861e-05
1.051250000000000232e-08,1.826324278834218321e-05,0.000000000000000000e+00,8.683786058289088758e-05,1.833865092864831578e-07,1.736757211657818103e-09,1.508162806122719296e-10,0.000000000000000000e+00,7.053336601695433630e-17,3.611217256344331852e-17,4.079093527924928225e-17,2.363061178828138257e-17,-3.536140196480630797e-22,3.046336454995608631e-18,1.826324278833940833e-05
1.051875000000000113e-08,1.826619957382962447e-05,0.000000000000000000e+00,8.669002130851888549e-05,1.834135117177433768e-07,1.733800426170377932e-09,1.503031958894291880e-10,0.000000000000000000e+00,7.054421150957255046e-17,3.611311356180738561e-17,4.079093527924928225e-17,2.364051628063478776e-17,-3.536121189062769081e-22,3.041832450794981484e-18,1.826619957382684281e-05
1.052500000000000160e-08,1.826915089167095447e-05,0.000000000000000000e+00,8.654245541645233790e-05,1.834404685756604096e-07,1.730849108329047021e-09,1.497919317901728270e-10,0.000000000000000000e+00,7.055503853936785216e-17,3.611405135908138778e-17,4.079093527924928225e-17,2.365040551125785068e-17,-3.536102206647129599e-22,3.037334593653562545e-18,1.826915089166816943e-05
1.053125000000000042e-08,1.827209675350932209e-05,0.000000000000000000e+00,8.639516232453392985e-05,1.834673799424014549e-07,1.727903246490678808e-09,1.492824814616513396e-10,0.000000000000000000e+00,7.056584714047666866e-17,3.611498596662280200e-17,4.079093527924928225e-17,2.366027950292950312e-17,-3.536083249144894819e-22,3.032842877225881032e-18,1.827209675350653027e-05
1.053750000000000089e-08,1.827503717095756597e-05,0.000000000000000000e+00,8.624814145212178994e-05,1.834942458999701545e-07,1.724962829042436077e-09,1.487748380789041979e-10,0.000000000000000000e+00,7.057663734696270411e-17,3.611591739574636500e-17,4.079093527924928225e-17,2.367013827839871864e-17,-3.536064316600473977e-22,3.028357295163655076e-18,1.827503717095477415e-05
1.054375000000000136e-08,1.827797215559830941e-05,0.000000000000000000e+00,8.610139222008461146e-05,1.835210665302067524e-07,1.722027844401692729e-09,1.482689948447369748e-10,0.000000000000000000e+00,7.058740919281722304e-17,3.611684565772425200e-17,4.079093527924928225e-17,2.367998186038457731e-17,-3.536045408925048600e-22,3.023877841115880702e-18,1.827797215559552097e-05
1.055000000000000183e-08,1.828090171898406874e-05,0.000000000000000000e+00,8.595491405079658373e-05,1.835478419147886769e-07,1.719098281015932039e-09,1.477649449895965950e-10,0.000000000000000000e+00,7.059816271195916126e-17,3.611777076378623079e-17,4.079093527924928225e-17,2.368981027157625335e-17,-3.536026526074209923e-22,3.019404508728875734e-18,1.828090171898128709e-05
1.055625000000000230e-08,1.828382587263734826e-05,0.000000000000000000e+00,8.580870636813264871e-05,1.835745721352306996e-07,1.716174127362653186e-09,1.472626817714481884e-10,0.000000000000000000e+00,7.060889793823533550e-17,3.611869272511985894e-17,4.079093527924928225e-17,2.369962353463302436e-17,-3.536007668358820719e-22,3.014937291646284805e-18,1.828382587263457338e-05
1.056250000000000111e-08,1.828674462805072825e-05,0.000000000000000000e+00,8.566276859746358146e-05,1.836012572728855440e-07,1.713255371949271988e-09,1.467621984756518659e-10,0.000000000000000000e+00,7.061961490542067748e-17,3.611961155287063169e-17,4.079093527924928225e-17,2.370942167218430835e-17,-3.535988835423609448e-22,3.010476183509261165e-18,1.828674462804796692e-05
1.056875000000000158e-08,1.828965799668698023e-05,0.000000000000000000e+00,8.551710016565105697e-05,1.836278974089439651e-07,1.710342003313021439e-09,1.462634884148399610e-10,0.000000000000000000e+00,7.063031364721838191e-17,3.612052725814216073e-17,4.079093527924928225e-17,2.371920470682966062e-17,-3.535970027268576110e-22,3.006021177956413143e-18,1.828965799668422906e-05
1.057500000000000039e-08,1.829256598997914485e-05,0.000000000000000000e+00,8.537170050104281197e-05,1.836544926244353846e-07,1.707434010020856576e-09,1.457665449287950976e-10,0.000000000000000000e+00,7.064099419726004206e-17,3.612143985199636519e-17,4.079093527924928225e-17,2.372897266113880460e-17,-3.535951244071356241e-22,3.001572268623875785e-18,1.829256598997640724e-05
1.058125000000000086e-08,1.829546861933064374e-05,0.000000000000000000e+00,8.522656903346782016e-05,1.836810430002280761e-07,1.704531380669356673e-09,1.452713613843291379e-10,0.000000000000000000e+00,7.065165658910594554e-17,3.612234934545359493e-17,4.079093527924928225e-17,2.373872555765163797e-17,-3.535932485698723071e-22,2.997129449145408312e-18,1.829546861932791968e-05
1.058750000000000133e-08,1.829836589611537093e-05,0.000000000000000000e+00,8.508170519423153535e-05,1.837075486170295094e-07,1.701634103884630935e-09,1.447779311751624912e-10,0.000000000000000000e+00,7.066230085624518528e-17,3.612325574949284011e-17,4.079093527924928225e-17,2.374846341887826045e-17,-3.535913751973041066e-22,2.992692713152443036e-18,1.829836589611266042e-05
1.059375000000000180e-08,1.830125783167778098e-05,0.000000000000000000e+00,8.493710841611102605e-05,1.837340095553868002e-07,1.698742168322220690e-09,1.442862477218039661e-10,0.000000000000000000e+00,7.067292703209583207e-17,3.612415907505189752e-17,4.079093527924928225e-17,2.375818626729897376e-17,-3.535895043249581766e-22,2.988262054274062635e-18,1.830125783167507725e-05
1.060000000000000227e-08,1.830414443733299740e-05,0.000000000000000000e+00,8.479277813335028629e-05,1.837604258956870811e-07,1.695855562667006118e-09,1.437963044714313720e-10,0.000000000000000000e+00,7.068353515000516878e-17,3.612505933302750006e-17,4.079093527924928225e-17,2.376789412536430935e-17,-3.535876359261891634e-22,2.983837466137186967e-18,1.830414443733030045e-05
1.060625000000000109e-08,1.830702572436689396e-05,0.000000000000000000e+00,8.464871378165539741e-05,1.837867977181577658e-07,1.692974275633108236e-09,1.433080948977723278e-10,0.000000000000000000e+00,7.069412524324985054e-17,3.612595653427553243e-17,4.079093527924928225e-17,2.377758701549505002e-17,-3.535857700054378964e-22,2.979418942366507588e-18,1.830702572436419701e-05
1.061250000000000156e-08,1.830990170403620649e-05,0.000000000000000000e+00,8.450491479818978465e-05,1.838131251028669730e-07,1.690098295963795839e-09,1.428216125009863107e-10,0.000000000000000000e+00,7.070469734503610202e-17,3.612685068961115438e-17,4.079093527924928225e-17,2.378726496008222677e-17,-3.535839065627044699e-22,2.975006476584601000e-18,1.830990170403350276e-05
1.061875000000000037e-08,1.831277238756860742e-05,0.000000000000000000e+00,8.436138062156973126e-05,1.838394081297237910e-07,1.687227612431394920e-09,1.423368508075472227e-10,0.000000000000000000e+00,7.071525148849982833e-17,3.612774180980899177e-17,4.079093527924928225e-17,2.379692798148715584e-17,-3.535820455979887898e-22,2.970600062412005684e-18,1.831277238756589352e-05
1.062500000000000084e-08,1.831563778616281422e-05,0.000000000000000000e+00,8.421811069185936407e-05,1.838656468784787540e-07,1.684362213837187551e-09,1.418538033701255434e-10,0.000000000000000000e+00,7.072578770670692317e-17,3.612862990560329063e-17,4.079093527924928225e-17,2.380657610204144483e-17,-3.535801870979682732e-22,2.966199693467208622e-18,1.831563778616008338e-05
1.063125000000000131e-08,1.831849791098867747e-05,0.000000000000000000e+00,8.407510445056620826e-05,1.838918414287241071e-07,1.681502089011324407e-09,1.413724637674723690e-10,0.000000000000000000e+00,7.073630603265331814e-17,3.612951498768809593e-17,4.079093527924928225e-17,2.381620934404702044e-17,-3.535783310804063795e-22,2.961805363366729650e-18,1.831849791098592292e-05
1.063750000000000178e-08,1.832135277318727574e-05,0.000000000000000000e+00,8.393236134063630847e-05,1.839179918598942293e-07,1.678647226812726539e-09,1.408928256043028322e-10,0.000000000000000000e+00,7.074680649926526625e-17,3.613039706671738710e-17,4.079093527924928225e-17,2.382582772977612850e-17,-3.535764775275396494e-22,2.957417065725196570e-18,1.832135277318448731e-05
