nu_THz,alpha2F,phdos_as_supplied,cumulative_modes
1.429659999999999975e+01,1.586216000000000070e+00,7.023585999999999718e-02,5.325122162489822619e-01
1.429715000000000025e+01,1.585449000000000108e+00,7.024233000000000560e-02,5.325508477512322925e-01
1.429829999999999934e+01,1.581868000000000052e+00,7.025591999999999948e-02,5.326316342449822772e-01
1.429989999999999917e+01,1.576891000000000043e+00,7.027247999999999828e-02,5.327440569649822821e-01
1.430160000000000053e+01,1.571604000000000001e+00,7.028798999999999464e-02,5.328635333644823335e-01
1.430320000000000036e+01,1.566626999999999992e+00,7.030500000000000638e-02,5.329760077564823506e-01
1.430480000000000018e+01,1.561650999999999900e+00,7.032597999999999627e-02,5.330885125404822844e-01
1.430649999999999977e+01,1.556362999999999941e+00,7.014845000000000108e-02,5.332079158059822577e-01
1.430715000000000003e+01,1.554329999999999989e+00,7.006258999999999404e-02,5.332534843939822355e-01
1.430809999999999960e+01,1.549970999999999988e+00,6.993824999999999348e-02,5.333199847929822601e-01
1.430979999999999919e+01,1.542140000000000066e+00,6.970426999999999873e-02,5.334386809349822567e-01
1.431140000000000079e+01,1.534769999999999968e+00,6.944082000000000032e-02,5.335499970069823572e-01
1.431300000000000061e+01,1.527400000000000091e+00,6.940414999999999779e-02,5.336610729829823763e-01
1.431470000000000020e+01,1.519568999999999948e+00,6.936425999999999703e-02,5.337790261314823148e-01
1.431630000000000003e+01,1.512199000000000071e+00,6.932125999999999566e-02,5.338899745474823266e-01
1.431715999999999944e+01,1.508243999999999918e+00,6.929815999999999754e-02,5.339495808980823099e-01
1.431799999999999962e+01,1.503405000000000102e+00,6.927553000000000183e-02,5.340077818478823346e-01
1.431959999999999944e+01,1.494202999999999948e+00,6.922712999999999783e-02,5.341185839758822995e-01
1.432119999999999926e+01,1.485001000000000015e+00,6.918032999999999821e-02,5.342293099438822912e-01
1.432290000000000063e+01,1.475222999999999951e+00,6.913426999999999767e-02,5.343468773538824212e-01
1.432450000000000045e+01,1.466021000000000019e+00,6.908585999999999894e-02,5.344574534578824254e-01
1.432610000000000028e+01,1.456819000000000086e+00,6.903449999999999864e-02,5.345679497458823981e-01
1.432715999999999923e+01,1.450701999999999936e+00,6.905667999999999529e-02,5.346411380712823291e-01
1.432779999999999987e+01,1.446601000000000026e+00,6.906995999999999969e-02,5.346853385960823601e-01
1.432939999999999969e+01,1.436290999999999984e+00,6.910868000000000566e-02,5.347958815080823269e-01
1.433109999999999928e+01,1.425335999999999936e+00,6.914966000000000168e-02,5.349134010970822972e-01
1.433270000000000088e+01,1.415025999999999895e+00,6.917297000000000029e-02,5.350240592010824248e-01
1.433430000000000071e+01,1.404714999999999936e+00,6.917297999999999503e-02,5.351347359610824084e-01
1.433600000000000030e+01,1.393761000000000028e+00,6.917334999999999456e-02,5.352523303415823719e-01
1.433717000000000041e+01,1.386230999999999991e+00,6.917387999999999315e-02,5.353332634711324145e-01
1.433760000000000012e+01,1.383372000000000046e+00,6.917407000000000417e-02,5.353630082803824131e-01
1.433929999999999971e+01,1.372106000000000048e+00,6.917515000000000469e-02,5.354806051173823800e-01
1.434089999999999954e+01,1.361502999999999908e+00,6.917657000000000667e-02,5.355912864933823903e-01
1.434249999999999936e+01,1.350900999999999907e+00,6.917839000000000627e-02,5.357019704613823485e-01
1.434420000000000073e+01,1.339634999999999909e+00,6.918072999999999584e-02,5.358195757133824566e-01
1.434580000000000055e+01,1.329031999999999991e+00,6.918380999999999836e-02,5.359302673453824051e-01
1.434717000000000020e+01,1.319930000000000048e+00,6.918720000000000425e-02,5.360250514872323402e-01
1.434750000000000014e+01,1.317876000000000047e+00,6.918799999999999950e-02,5.360478833952323496e-01
1.434909999999999997e+01,1.307806999999999942e+00,6.919329999999999925e-02,5.361585884352323417e-01
1.435069999999999979e+01,1.297738000000000058e+00,6.919970999999999761e-02,5.362693028432323761e-01
1.435239999999999938e+01,1.287039000000000044e+00,6.920858000000000565e-02,5.363869498897323451e-01
1.435399999999999920e+01,1.276969999999999938e+00,6.922290999999999861e-02,5.364976950817322843e-01
1.435570000000000057e+01,1.266272000000000064e+00,6.923922000000000410e-02,5.366153878922323983e-01
1.435717999999999961e+01,1.256966999999999945e+00,6.925589000000000051e-02,5.367178742736323782e-01
1.435730000000000040e+01,1.256299999999999972e+00,6.925726000000000104e-02,5.367261850626324771e-01
1.435890000000000022e+01,1.247521000000000102e+00,6.927664999999999518e-02,5.368370121906325121e-01
1.436059999999999981e+01,1.238191999999999959e+00,6.931347000000000202e-02,5.369548137926324349e-01
1.436219999999999963e+01,1.229413000000000089e+00,6.934959999999999736e-02,5.370657442486324040e-01
1.436389999999999922e+01,1.220083999999999946e+00,6.938455000000000317e-02,5.371836682761323978e-01
1.436550000000000082e+01,1.211303999999999936e+00,6.941833000000000031e-02,5.372947105801325618e-01
1.436710000000000065e+01,1.202525000000000066e+00,6.945094000000000267e-02,5.374058059961325240e-01
1.436717999999999940e+01,1.202066000000000079e+00,6.945247999999999700e-02,5.374113621329323909e-01
1.436880000000000024e+01,1.195117999999999903e+00,6.948237000000000163e-02,5.375238993614324112e-01
1.437040000000000006e+01,1.188241000000000103e+00,6.951264000000000054e-02,5.376350953694324364e-01
1.437199999999999989e+01,1.181362999999999941e+00,6.954240999999999895e-02,5.377463394094323945e-01
1.437369999999999948e+01,1.174055999999999989e+00,6.959094999999999864e-02,5.378646027654323536e-01
1.437529999999999930e+01,1.167178999999999967e+00,6.995047000000000070e-02,5.379762359014322870e-01
1.437700000000000067e+01,1.159871000000000096e+00,7.062266999999999850e-02,5.380957230704324079e-01
1.437719000000000058e+01,1.159060999999999897e+00,7.065580999999999945e-02,5.381091445260324235e-01
1.437860000000000049e+01,1.155038000000000009e+00,7.090383000000000102e-02,5.382089440722324092e-01
1.438020000000000032e+01,1.150476999999999972e+00,7.099339000000000344e-02,5.383224618482324031e-01
1.438189999999999991e+01,1.145631999999999984e+00,7.105654000000000137e-02,5.384432042887323799e-01
1.438349999999999973e+01,1.141072000000000086e+00,7.109324999999999672e-02,5.385569241207324165e-01
1.438519999999999932e+01,1.136225999999999958e+00,7.110352999999999812e-02,5.386777913837323961e-01
1.438679999999999914e+01,1.131666000000000061e+00,7.108736999999999695e-02,5.387915441037324227e-01
1.438719000000000037e+01,1.130543999999999993e+00,7.107689999999999841e-02,5.388192661363825353e-01
1.438840000000000074e+01,1.128989999999999938e+00,7.104480000000000517e-02,5.389052497648825213e-01
1.439010000000000034e+01,1.126800999999999942e+00,7.097581000000000029e-02,5.390259672833824789e-01
1.439170000000000016e+01,1.124740999999999991e+00,7.088039999999999619e-02,5.391394522513824894e-01
1.439339999999999975e+01,1.122551999999999994e+00,7.085584000000000326e-02,5.392599280553824759e-01
1.439499999999999957e+01,1.120490999999999904e+00,7.091052000000000466e-02,5.393733411433824232e-01
1.439659999999999940e+01,1.118430999999999953e+00,7.109872999999999887e-02,5.394869485433824163e-01
1.439719999999999978e+01,1.117660000000000098e+00,7.110937000000000507e-02,5.395296109733824785e-01
1.439830000000000076e+01,1.117922000000000082e+00,7.112894999999999635e-02,5.396078420493825023e-01
1.439990000000000059e+01,1.118303999999999965e+00,7.114808999999999717e-02,5.397216636813825241e-01
1.440160000000000018e+01,1.118708999999999953e+00,7.116553000000000462e-02,5.398426302583825276e-01
1.440320000000000000e+01,1.119091000000000058e+00,7.118731000000000364e-02,5.399565125303824598e-01
1.440479999999999983e+01,1.119472000000000023e+00,7.121718999999999966e-02,5.400704361303824141e-01
1.440649999999999942e+01,1.119877999999999929e+00,7.125381000000000076e-02,5.401915364803824282e-01
1.440719999999999956e+01,1.120044999999999957e+00,7.127398000000000067e-02,5.402414212068824551e-01
1.440809999999999924e+01,1.121467999999999909e+00,7.129966999999999555e-02,5.403055793493823922e-01
1.440980000000000061e+01,1.124165999999999999e+00,7.135476000000000318e-02,5.404268356148824726e-01
1.441140000000000043e+01,1.126705000000000068e+00,7.141907999999999590e-02,5.405410546868824051e-01
1.441300000000000026e+01,1.129243999999999915e+00,7.149263000000000146e-02,5.406553840548823375e-01
1.441469999999999985e+01,1.131942000000000004e+00,7.157549000000000550e-02,5.407769919568823358e-01
1.441629999999999967e+01,1.134481000000000073e+00,7.161763999999999630e-02,5.408915464608823331e-01
1.441721000000000075e+01,1.135923000000000016e+00,7.157326999999999440e-02,5.409566983249324279e-01
1.441799999999999926e+01,1.138011000000000106e+00,7.153461999999999321e-02,5.410132259414822675e-01
1.441960000000000086e+01,1.142231999999999914e+00,7.148298999999999626e-02,5.411276400294824374e-01
1.442120000000000068e+01,1.146454000000000084e+00,7.142738999999999339e-02,5.412419683334823706e-01
1.442290000000000028e+01,1.150938999999999934e+00,7.142339000000000326e-02,5.413633914964823823e-01
1.442450000000000010e+01,1.155161000000000104e+00,7.147535000000000693e-02,5.414777104884823666e-01
1.442609999999999992e+01,1.159381999999999913e+00,7.152535999999999616e-02,5.415921110564823060e-01
1.442721000000000053e+01,1.162320999999999938e+00,7.154928000000000676e-02,5.416715174816822964e-01
1.442779999999999951e+01,1.164258999999999933e+00,7.156187999999999438e-02,5.417137352738822242e-01
1.442939999999999934e+01,1.169548000000000032e+00,7.158499999999999586e-02,5.418282527778821578e-01
1.443110000000000070e+01,1.175167000000000073e+00,7.159474999999999867e-02,5.419499555653822798e-01
1.443270000000000053e+01,1.180455999999999950e+00,7.159142000000000283e-02,5.420645045013822161e-01
1.443430000000000035e+01,1.185745000000000049e+00,7.156817999999999513e-02,5.421790321813821922e-01
1.443599999999999994e+01,1.191365000000000007e+00,7.152395999999999754e-02,5.423006605003821701e-01
1.443721999999999994e+01,1.195392999999999928e+00,7.148087999999999664e-02,5.423878934527821549e-01
1.443759999999999977e+01,1.196742999999999890e+00,7.146739000000000563e-02,5.424150536240821552e-01
1.443929999999999936e+01,1.202757999999999994e+00,7.131070999999999938e-02,5.425364150090821180e-01
1.444089999999999918e+01,1.208420000000000050e+00,7.083581999999999379e-02,5.426501322330821164e-01
1.444250000000000078e+01,1.214082000000000106e+00,7.029999000000000664e-02,5.427630408810821816e-01
1.444420000000000037e+01,1.220097999999999905e+00,6.965343000000000229e-02,5.428820012880821722e-01
1.444580000000000020e+01,1.225759999999999961e+00,6.916390000000000038e-02,5.429930551520821824e-01
1.444721999999999973e+01,1.230798000000000059e+00,6.917544000000000470e-02,5.430912760834821773e-01
1.444749999999999979e+01,1.231718000000000091e+00,6.917768000000000528e-02,5.431106455202822092e-01
1.444909999999999961e+01,1.237042999999999893e+00,6.919332999999999734e-02,5.432213423282822307e-01
1.445069999999999943e+01,1.242367999999999917e+00,6.921062000000000047e-02,5.433320654882821676e-01
1.445240000000000080e+01,1.248024999999999940e+00,6.922957999999999890e-02,5.434497396582822493e-01
1.445400000000000063e+01,1.253349999999999964e+00,6.925025999999999404e-02,5.435605235302822802e-01
1.445570000000000022e+01,1.259007999999999905e+00,6.927258999999999500e-02,5.436782679527822904e-01
1.445722999999999914e+01,1.264094999999999969e+00,6.929504999999999693e-02,5.437842721973822346e-01
1.445730000000000004e+01,1.264288000000000078e+00,6.929609000000000463e-02,5.437891228872823168e-01
1.445889999999999986e+01,1.268609000000000098e+00,6.932062999999999420e-02,5.439000162632823265e-01
1.446059999999999945e+01,1.273201000000000027e+00,6.934617999999999338e-02,5.440178830517823361e-01
1.446219999999999928e+01,1.277522000000000046e+00,6.937277999999999500e-02,5.441288582197822965e-01
1.446390000000000065e+01,1.282113999999999976e+00,6.940040999999999571e-02,5.442468154312823936e-01
1.446550000000000047e+01,1.286434999999999995e+00,6.942908999999999886e-02,5.443578790312824101e-01
1.446710000000000029e+01,1.290756999999999932e+00,6.946085000000000453e-02,5.444689909832823860e-01
1.446723000000000070e+01,1.291117999999999988e+00,6.946745000000000003e-02,5.444780213227824461e-01
1.446879999999999988e+01,1.293806999999999929e+00,6.954478000000000049e-02,5.445871459233323497e-01
1.447039999999999971e+01,1.296553999999999984e+00,6.963271000000000044e-02,5.446984879153323744e-01
1.447199999999999953e+01,1.299301999999999957e+00,7.009994999999999421e-02,5.448102740433323765e-01
1.447369999999999912e+01,1.302221000000000073e+00,7.047591999999999746e-02,5.449297635328324008e-01
1.447530000000000072e+01,1.304967999999999906e+00,7.071201000000000569e-02,5.450427138768325630e-01
1.447700000000000031e+01,1.307887000000000022e+00,7.079008000000000522e-02,5.451629906533325132e-01
1.447724000000000011e+01,1.308295999999999903e+00,7.080243999999999427e-02,5.451799817557324568e-01
1.447860000000000014e+01,1.308923000000000059e+00,7.087298999999999682e-02,5.452763210481325062e-01
1.448019999999999996e+01,1.309658999999999907e+00,7.096075000000000299e-02,5.453897880401324949e-01
1.448189999999999955e+01,1.310442000000000107e+00,7.105335999999999597e-02,5.455105000336324395e-01
1.448349999999999937e+01,1.311177999999999955e+00,7.115127000000000257e-02,5.456242637376323978e-01
1.448520000000000074e+01,1.311960000000000015e+00,7.125645999999999369e-02,5.457453103081324475e-01
1.448680000000000057e+01,1.312696000000000085e+00,7.136043000000000247e-02,5.458594038201324272e-01
1.448723999999999990e+01,1.312901000000000096e+00,7.138524999999999732e-02,5.458908078697324306e-01
1.448840000000000039e+01,1.311778000000000111e+00,7.144992999999999483e-02,5.459736522741324150e-01
1.449009999999999998e+01,1.310127999999999959e+00,7.141604999999999481e-02,5.460950883571323855e-01
1.449169999999999980e+01,1.308575000000000044e+00,7.135429999999999551e-02,5.462093046371323535e-01
1.449339999999999939e+01,1.306924999999999892e+00,7.136067000000000105e-02,5.463306123616322729e-01
1.449499999999999922e+01,1.305371999999999977e+00,7.138972000000000373e-02,5.464448126736322076e-01
1.449660000000000082e+01,1.303819000000000061e+00,7.141996999999999929e-02,5.465590604256322926e-01
1.449724999999999930e+01,1.303188999999999931e+00,7.143214000000000508e-02,5.466054873613821474e-01
1.449830000000000041e+01,1.300591000000000053e+00,7.145186000000000592e-02,5.466805014613822511e-01
1.449990000000000023e+01,1.296637000000000040e+00,7.148540000000000449e-02,5.467948512693822094e-01
1.450159999999999982e+01,1.292435999999999918e+00,7.152058999999999500e-02,5.469164063608822346e-01
1.450319999999999965e+01,1.288483000000000045e+00,7.155701000000000422e-02,5.470308684408822231e-01
1.450479999999999947e+01,1.284529000000000032e+00,7.159501999999999533e-02,5.471453900648821644e-01
1.450650000000000084e+01,1.280327999999999911e+00,7.163392000000000370e-02,5.472671346638822154e-01
1.450725000000000087e+01,1.278466000000000102e+00,7.165230999999999684e-02,5.473208670001322718e-01
1.450810000000000066e+01,1.275131000000000014e+00,7.167295999999999390e-02,5.473817802398822652e-01
1.450980000000000025e+01,1.268432000000000004e+00,7.171213999999999367e-02,5.475036575748822854e-01
1.451140000000000008e+01,1.262127999999999917e+00,7.175144999999999440e-02,5.476184284468822439e-01
1.451299999999999990e+01,1.255822999999999912e+00,7.179003000000000467e-02,5.477332616308822066e-01
1.451469999999999949e+01,1.249125000000000041e+00,7.183203000000000504e-02,5.478553403818822165e-01
1.451629999999999932e+01,1.242820000000000036e+00,7.187728999999999646e-02,5.479703078378822534e-01
1.451726000000000028e+01,1.239042999999999894e+00,7.188247000000000386e-02,5.480393125226823425e-01
1.451789999999999914e+01,1.235651000000000055e+00,7.188593999999999540e-02,5.480853184138823053e-01
1.451960000000000051e+01,1.226661000000000001e+00,7.187815999999999650e-02,5.482075178988824460e-01
1.452120000000000033e+01,1.218199999999999950e+00,7.186293000000000541e-02,5.483225107708824542e-01
1.452289999999999992e+01,1.209208999999999978e+00,7.184206999999999399e-02,5.484446600208824352e-01
1.452449999999999974e+01,1.200747999999999927e+00,7.182653999999999428e-02,5.485595949088823975e-01
1.452609999999999957e+01,1.192287000000000097e+00,7.181126999999999649e-02,5.486745051568824305e-01
1.452726000000000006e+01,1.186133000000000104e+00,7.179987999999999648e-02,5.487577996238824918e-01
1.452779999999999916e+01,1.182677999999999896e+00,7.179464000000000679e-02,5.487965701442824029e-01
1.452940000000000076e+01,1.172369999999999912e+00,7.177682999999999980e-02,5.489114273202825300e-01
1.453110000000000035e+01,1.161418999999999979e+00,7.177047000000000287e-02,5.490334425252825223e-01
1.453270000000000017e+01,1.151110999999999995e+00,7.178302999999999767e-02,5.491482853252824814e-01
1.453430000000000000e+01,1.140803999999999929e+00,7.181453000000000142e-02,5.492631633732825147e-01
1.453599999999999959e+01,1.129852999999999996e+00,7.186500999999999306e-02,5.493852909822825037e-01
1.453726999999999947e+01,1.121680000000000010e+00,7.191229999999999845e-02,5.494765895741324790e-01
1.453759999999999941e+01,1.119245000000000045e+00,7.192465000000000663e-02,5.495003226708824462e-01
1.453930000000000078e+01,1.106753000000000098e+00,7.197799000000000558e-02,5.496226399148825825e-01
1.454090000000000060e+01,1.094994999999999941e+00,7.202485000000000137e-02,5.497378421868825971e-01
1.454250000000000043e+01,1.083237000000000005e+00,7.206521999999999928e-02,5.498531142428826346e-01
1.454420000000000002e+01,1.070745000000000058e+00,7.209909999999999930e-02,5.499756539148825674e-01
1.454579999999999984e+01,1.058988000000000040e+00,7.212649999999999617e-02,5.500910343948826053e-01
1.454726999999999926e+01,1.048159000000000063e+00,7.214463999999999599e-02,5.501970736827825892e-01
1.454749999999999943e+01,1.046353000000000089e+00,7.214742999999999851e-02,5.502136672708326515e-01
1.454909999999999926e+01,1.033592000000000066e+00,7.216198000000000057e-02,5.503291147988326193e-01
1.455070000000000086e+01,1.020831000000000044e+00,7.216889999999999417e-02,5.504445795028327648e-01
1.455240000000000045e+01,1.007273000000000085e+00,7.197127000000000385e-02,5.505670986473327755e-01
1.455400000000000027e+01,9.945119999999999516e-01,7.170614000000000154e-02,5.506820405753327652e-01
1.455569999999999986e+01,9.809535000000000338e-01,7.171492000000000144e-02,5.508039484763327387e-01
1.455728000000000044e+01,9.683629000000000264e-01,7.172932999999999393e-02,5.509172694338327902e-01
1.455729999999999968e+01,9.681853000000000264e-01,7.172952000000000494e-02,5.509187040223327836e-01
1.455889999999999951e+01,9.548858999999999542e-01,7.174118000000000162e-02,5.510334805823328130e-01
1.456060000000000088e+01,9.407552999999999610e-01,7.175022999999999818e-02,5.511554482808329603e-01
1.456220000000000070e+01,9.274558000000000524e-01,7.175589999999999746e-02,5.512702531848329146e-01
1.456390000000000029e+01,9.133251999999999482e-01,7.175818000000000474e-02,5.513922401528328354e-01
1.456550000000000011e+01,9.000257999999999869e-01,7.174609999999999321e-02,5.515070435768327783e-01
1.456709999999999994e+01,8.867264000000000257e-01,7.171900000000000497e-02,5.516218156568327702e-01
1.456728000000000023e+01,8.851999000000000395e-01,7.171571999999999669e-02,5.516347247816327792e-01
1.456879999999999953e+01,8.725159000000000109e-01,7.168863999999999792e-02,5.517437120952327634e-01
1.457039999999999935e+01,8.591322999999999599e-01,7.155530000000000224e-02,5.518583072472327267e-01
1.457199999999999918e+01,8.457485999999999615e-01,7.154609000000000663e-02,5.519727883592326911e-01
1.457370000000000054e+01,8.315285000000000037e-01,7.157937000000000327e-02,5.520944450002327475e-01
1.457530000000000037e+01,8.181448999999999527e-01,7.160479999999999623e-02,5.522089923362327735e-01
1.457699999999999996e+01,8.039247000000000476e-01,7.163129999999999498e-02,5.523307430212327507e-01
1.457728999999999964e+01,8.015103000000000089e-01,7.166878000000000137e-02,5.523515215328327344e-01
1.457859999999999978e+01,7.908165000000000333e-01,7.183910000000000295e-02,5.524455191942327925e-01
1.458019999999999960e+01,7.777688999999999853e-01,7.202944999999999487e-02,5.525606140342327333e-01
1.458189999999999920e+01,7.639057000000000208e-01,7.220005000000000173e-02,5.526832091092327426e-01
1.458350000000000080e+01,7.508580999999999728e-01,7.235305999999999682e-02,5.527988515972328543e-01
1.458520000000000039e+01,7.369949999999999557e-01,7.253271000000000024e-02,5.529220045017327889e-01
1.458680000000000021e+01,7.239472999999999603e-01,7.267374000000000056e-02,5.530381696617328036e-01
1.458728999999999942e+01,7.199217999999999451e-01,7.271015999999999591e-02,5.530737887172327838e-01
1.458840000000000003e+01,7.113871999999999973e-01,7.279178000000000037e-02,5.531545422939327938e-01
1.459009999999999962e+01,6.982732999999999857e-01,7.282557000000000613e-02,5.532783170414327101e-01
1.459169999999999945e+01,6.859307999999999517e-01,7.275109999999999910e-02,5.533947783774326723e-01
1.459340000000000082e+01,6.728167999999999926e-01,7.267532000000000159e-02,5.535183908344327719e-01
1.459500000000000064e+01,6.604742999999999586e-01,7.259912999999999783e-02,5.536346103944327357e-01
1.459660000000000046e+01,6.481316999999999773e-01,7.252155000000000407e-02,5.537507069384327574e-01
1.459730000000000061e+01,6.427422999999999886e-01,7.248894000000000171e-02,5.538014606099327386e-01
1.459830000000000005e+01,6.356513999999999776e-01,7.244219000000000352e-02,5.538739261749326959e-01
1.459989999999999988e+01,6.243212000000000206e-01,7.236103000000000673e-02,5.539897687509326429e-01
1.460159999999999947e+01,6.122828999999999633e-01,7.227773999999999310e-02,5.541127117054326368e-01
1.460319999999999929e+01,6.009527999999999537e-01,7.219208000000000569e-02,5.542282875614326088e-01
1.460479999999999912e+01,5.896225999999999967e-01,7.210387999999999520e-02,5.543437243294325745e-01
1.460650000000000048e+01,5.775843000000000504e-01,7.201282999999999990e-02,5.544662235329326228e-01
1.460730000000000040e+01,5.718933999999999962e-01,7.196774000000000227e-02,5.545238157609325702e-01
1.460810000000000031e+01,5.668777999999999873e-01,7.192307000000000561e-02,5.545813720849325223e-01
1.460979999999999990e+01,5.561707000000000178e-01,7.198066000000000186e-02,5.547036902554325355e-01
1.461139999999999972e+01,5.460935000000000095e-01,7.203727999999999521e-02,5.548189046074325503e-01
1.461299999999999955e+01,5.360163000000000011e-01,7.209572000000000203e-02,5.549342110074325651e-01
1.461469999999999914e+01,5.253092999999999790e-01,7.215818000000000232e-02,5.550568268224325141e-01
1.461630000000000074e+01,5.152320999999999707e-01,7.221853000000000300e-02,5.551723281904326068e-01
1.461730999999999980e+01,5.088793000000000344e-01,7.226510999999999352e-02,5.552452924286325198e-01
1.461790000000000056e+01,5.056821999999999706e-01,7.229241000000000139e-02,5.552879368970325968e-01
1.461960000000000015e+01,4.964911000000000185e-01,7.236721000000000126e-02,5.554108975740326137e-01
1.462119999999999997e+01,4.878407000000000160e-01,7.243869999999999476e-02,5.555267423020325834e-01
1.462289999999999957e+01,4.786496000000000084e-01,7.250750000000000250e-02,5.556499465720325937e-01
1.462449999999999939e+01,4.699991000000000030e-01,7.257442000000000060e-02,5.557660121080325588e-01
1.462609999999999921e+01,4.613487000000000005e-01,7.263949000000000100e-02,5.558821832360325566e-01
1.462730999999999959e+01,4.547869999999999968e-01,7.268487999999999338e-02,5.559701044798825986e-01
1.462780000000000058e+01,4.526249999999999996e-01,7.270306999999999464e-02,5.560057245276326388e-01
1.462940000000000040e+01,4.455123000000000277e-01,7.276580000000000548e-02,5.561220996236325709e-01
1.463109999999999999e+01,4.379549999999999832e-01,7.282777999999999474e-02,5.562458541666325251e-01
1.463269999999999982e+01,4.308423000000000114e-01,7.288906000000000551e-02,5.563624276386325285e-01
1.463429999999999964e+01,4.237295999999999840e-01,7.294962000000000668e-02,5.564790985826325587e-01
1.463599999999999923e+01,4.161722999999999950e-01,7.319003000000000314e-02,5.566033172851325705e-01
1.463732000000000077e+01,4.103102000000000138e-01,7.331427000000000083e-02,5.567000101231326381e-01
1.463760000000000083e+01,4.093395000000000228e-01,7.334077999999999431e-02,5.567205418301326425e-01
1.463930000000000042e+01,4.034741000000000022e-01,7.342566000000000370e-02,5.568452933041325714e-01
1.464090000000000025e+01,3.979537000000000213e-01,7.351338000000000317e-02,5.569628445361325397e-01
1.464250000000000007e+01,3.924332999999999849e-01,7.359984999999999444e-02,5.570805351201325584e-01
1.464419999999999966e+01,3.865679000000000198e-01,7.368779999999999775e-02,5.572057296226324841e-01
1.464579999999999949e+01,3.810474999999999834e-01,7.377303999999999806e-02,5.573236982946324636e-01
1.464732000000000056e+01,3.757904000000000244e-01,7.384780000000000511e-02,5.574358901330325189e-01
1.464750000000000085e+01,3.753582999999999781e-01,7.385645000000000404e-02,5.574491835155325203e-01
1.464910000000000068e+01,3.714368000000000114e-01,7.393560000000000410e-02,5.575674171555324854e-01
1.465070000000000050e+01,3.675153999999999921e-01,7.400869999999999671e-02,5.576857725955324252e-01
1.465240000000000009e+01,3.633488999999999747e-01,7.407624999999999627e-02,5.578116448030323582e-01
1.465399999999999991e+01,3.594275000000000109e-01,7.414368000000000347e-02,5.579302207470323571e-01
1.465569999999999951e+01,3.552609999999999935e-01,7.424603999999999926e-02,5.580563520090323637e-01
1.465729999999999933e+01,3.513395999999999741e-01,7.433314000000000588e-02,5.581752153530323834e-01
1.465732999999999997e+01,3.512694000000000094e-01,7.433294000000000012e-02,5.581774453442324146e-01
1.465889999999999915e+01,3.489571000000000200e-01,7.432173000000000251e-02,5.582941392601823427e-01
1.466060000000000052e+01,3.464555999999999747e-01,7.434372999999999676e-02,5.584205049011824462e-01
1.466220000000000034e+01,3.441010999999999931e-01,7.436595999999999484e-02,5.585394726531823784e-01
1.466389999999999993e+01,3.415996000000000032e-01,7.438827000000000633e-02,5.586659137486823523e-01
1.466549999999999976e+01,3.392452000000000245e-01,7.441072999999999438e-02,5.587849529486823563e-01
1.466709999999999958e+01,3.368906999999999874e-01,7.443357999999999919e-02,5.589040283966822953e-01
1.466732999999999976e+01,3.365468999999999822e-01,7.443681000000000603e-02,5.589211484915322936e-01
1.466879999999999917e+01,3.357688999999999813e-01,7.445709999999999829e-02,5.590305855153822057e-01
1.467040000000000077e+01,3.349200999999999984e-01,7.447750999999999677e-02,5.591497332033823486e-01
1.467200000000000060e+01,3.340712000000000126e-01,7.449709000000000192e-02,5.592689128833823187e-01
1.467370000000000019e+01,3.331693000000000016e-01,7.451607000000000369e-02,5.593955740693823397e-01
1.467530000000000001e+01,3.323204000000000158e-01,7.453466999999999731e-02,5.595148146613823092e-01
1.467699999999999960e+01,3.314184000000000019e-01,7.455520000000000203e-02,5.596415410508822630e-01
1.467733999999999916e+01,3.312387999999999999e-01,7.456029999999999602e-02,5.596668906858822679e-01
1.467859999999999943e+01,3.316914000000000251e-01,7.457930000000000115e-02,5.597608486338823131e-01
1.468019999999999925e+01,3.322655999999999943e-01,7.460738999999999566e-02,5.598801979858822886e-01
1.468190000000000062e+01,3.328756999999999966e-01,7.463946000000000469e-02,5.600070578083823358e-01
1.468350000000000044e+01,3.334499000000000213e-01,7.467179000000000177e-02,5.601265068083822740e-01
1.468520000000000003e+01,3.340600000000000236e-01,7.472301000000000637e-02,5.602534923883822904e-01
1.468679999999999986e+01,3.346341999999999928e-01,7.479447000000000179e-02,5.603731063723822459e-01
1.468734000000000073e+01,3.348292999999999964e-01,7.482556999999999403e-02,5.604135037831823318e-01
1.468839999999999968e+01,3.360839999999999939e-01,7.488596999999999615e-02,5.604928508993822778e-01
1.469009999999999927e+01,3.381032999999999955e-01,7.500635999999999415e-02,5.606202593798822464e-01
1.469170000000000087e+01,3.400037000000000198e-01,7.516647999999999386e-02,5.607403976518823274e-01
1.469340000000000046e+01,3.420230000000000214e-01,7.537415999999999561e-02,5.608683571958823499e-01
1.469500000000000028e+01,3.439234999999999931e-01,7.563933000000000462e-02,5.609891679878823423e-01
1.469660000000000011e+01,3.458240000000000203e-01,7.597126999999999353e-02,5.611104564678823792e-01
1.469735000000000014e+01,3.467131999999999992e-01,7.615868000000000637e-02,5.611675051991323881e-01
1.469829999999999970e+01,3.485681999999999947e-01,7.639682000000000417e-02,5.612399690616323156e-01
1.469989999999999952e+01,3.516881000000000035e-01,7.756994999999999862e-02,5.613631424776323042e-01
1.470159999999999911e+01,3.550030000000000130e-01,7.966618999999999784e-02,5.614967931966322601e-01
1.470320000000000071e+01,3.581229000000000218e-01,8.001750000000000529e-02,5.616245401486323896e-01
1.470480000000000054e+01,3.612427000000000277e-01,7.856008000000000435e-02,5.617514022126324225e-01
